"mountain_no","mountain_name","review_classification","active_review_required","top_summit_candidate_id","top_grounding_assisted_score","second_summit_candidate_id","score_gap_to_second","grounding_reference_status","has_usable_coordinate","coordinate_conflict","grounding_distance_m","grounding_distance_tier","grounding_elevation_diff_m","grounding_name_match_status","grounding_municipality_match_status","stage21_review_status","stage21_top_candidate_id","stage21_stage23_agree","candidate_count","candidate_count_within_50m","candidate_count_within_250m","review_reason_codes","notes"
"287","小屋ヶ森","review_required_insufficient_evidence","true","summit-candidate:27c1036d4aa2230e","0.7","summit-candidate:9186201ca03b041d","0.24399999999999994","usable","true","false","435.5","far_grounding_candidate","16.4","exact","exact","medium","summit-candidate:27c1036d4aa2230e","true","7","0","0","insufficient_support",""
"291","二箆山","review_required_no_grounding","true","summit-candidate:0a89128346167f6e","0.57","summit-candidate:67df63dc99cf8614","0","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:0a89128346167f6e","true","21","0","0","no_usable_coordinate",""
"292","西雑誌山","review_required_no_grounding","true","summit-candidate:aa8ff99fc3bd426d","0.63","summit-candidate:09c1602c02ce7f78","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:aa8ff99fc3bd426d","true","18","0","0","no_usable_coordinate",""
"293","気多山","review_required_no_grounding","true","summit-candidate:e010f98d2b23f547","0.63","summit-candidate:3f404ba3e31c8b54","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:e010f98d2b23f547","true","26","0","0","no_usable_coordinate",""
"296","桂ヶ森","review_required_no_grounding","true","summit-candidate:c210f415fc55501f","0.63","summit-candidate:2b97141dc260a078","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:c210f415fc55501f","true","25","0","0","no_usable_coordinate",""
"300","面河山","review_required_no_grounding","true","summit-candidate:22e40e9eb117a033","0.63","summit-candidate:1ebd63d8e2790409","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:22e40e9eb117a033","true","6","0","0","no_usable_coordinate",""
"301","丸笹山","review_required_no_grounding","true","summit-candidate:5ec5a611be375a53","0.51","summit-candidate:8917a066a1c03aeb","0.06","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:aa6060fe8a831f45","false","8","0","0","no_usable_coordinate",""
"302","丸滝山","review_required_no_grounding","true","summit-candidate:aa6060fe8a831f45","0.57","summit-candidate:1b665bc67a34756a","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:5ec5a611be375a53","false","8","0","0","no_usable_coordinate",""
"305","椿山","review_required_no_grounding","true","summit-candidate:1b665bc67a34756a","0.63","summit-candidate:26848eb9192f4a1a","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:1b665bc67a34756a","true","7","0","0","no_usable_coordinate",""
"308","二反山","review_required_no_grounding","true","summit-candidate:94e96018c0a5450d","0.56","summit-candidate:bdf43111ae9de6ae","0","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:94e96018c0a5450d","true","32","0","0","no_usable_coordinate",""
"310","薬師山","review_required_no_grounding","true","summit-candidate:167756a8b787a168","0.56","summit-candidate:159deb385560c198","0.3500000000000001","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:167756a8b787a168","true","22","0","0","no_usable_coordinate",""
"311","子持権現山","review_required_insufficient_evidence","true","summit-candidate:df6b60d513f5518e","0.456","summit-candidate:f2538b7f88e2dd06","0.09600000000000003","usable","true","false","2625.1","grounding_contradicted_or_unrelated","","","","medium","summit-candidate:f2538b7f88e2dd06","false","8","0","0","insufficient_support",""
"312","男山","review_required_insufficient_evidence","true","summit-candidate:f09a1f754bcb761e","0.4","summit-candidate:53a6401abf71c488","0.040000000000000036","usable","true","false","1685.7","grounding_contradicted_or_unrelated","","","","high","summit-candidate:53a6401abf71c488","false","8","0","0","insufficient_support",""
"313","瓶ヶ森","review_required_insufficient_evidence","true","summit-candidate:53a6401abf71c488","0.504","summit-candidate:f2538b7f88e2dd06","0","usable","true","false","1271.7","grounding_contradicted_or_unrelated","","","","medium","summit-candidate:53a6401abf71c488","true","8","0","0","insufficient_support",""
"314","宅並山","review_required_no_grounding","true","summit-candidate:f1ee81f4d467a28e","0.63","summit-candidate:23c112538ef91e0d","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:f1ee81f4d467a28e","true","20","0","0","no_usable_coordinate",""
"315","岩屋山","review_required_no_grounding","true","summit-candidate:c9156b7eea77a1b0","0.57","summit-candidate:57e8c6cb102c9500","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:c9156b7eea77a1b0","true","14","0","0","no_usable_coordinate",""
"316","高縄山","review_required_insufficient_evidence","true","summit-candidate:96e5be71880efe52","0.456","summit-candidate:6ba0d3c6b0fb6b96","0","usable","true","false","1741","grounding_contradicted_or_unrelated","","","","high","summit-candidate:6ba0d3c6b0fb6b96","false","3","0","0","insufficient_support",""
"317","伊予富士","review_required_no_grounding","true","summit-candidate:6f70c7d3c27fe164","0.56","summit-candidate:756a1162bc669c0b","0.18000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:6f70c7d3c27fe164","true","8","0","0","no_usable_coordinate",""
"318","中津山(明神山)","review_required_no_grounding","true","summit-candidate:fec0bb942061619b","0.63","summit-candidate:eb3b108c5d508377","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:fec0bb942061619b","true","15","0","0","no_usable_coordinate",""
"324","一の森","review_required_no_grounding","true","summit-candidate:0dea5d073885dc9d","0.63","summit-candidate:057580d1c60049b6","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:0dea5d073885dc9d","true","16","0","0","no_usable_coordinate",""
"328","笹ヶ峰","review_required_no_grounding","true","summit-candidate:851dc9683d2d7442","0.63","summit-candidate:a53ed6259e132097","0","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:a53ed6259e132097","false","24","0","0","no_usable_coordinate",""
"330","天堤山","review_required_no_grounding","true","summit-candidate:f54f44da226a4a15","0.57","summit-candidate:78274ad93e160452","0.2899999999999999","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:f54f44da226a4a15","true","17","0","0","no_usable_coordinate",""
"342","立烏帽子山","review_required_no_grounding","true","summit-candidate:f12898f5821b63b8","0.63","summit-candidate:0bd3d051cdb972fd","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:f12898f5821b63b8","true","12","0","0","no_usable_coordinate",""
"346","スクモ塚","review_required_no_grounding","true","summit-candidate:d8270fc572efc0b2","0.63","summit-candidate:bcc05b721653749f","0.06999999999999995","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:d8270fc572efc0b2","true","30","0","0","no_usable_coordinate",""
"348","長者森","review_required_no_grounding","true","summit-candidate:bcc05b721653749f","0.63","summit-candidate:d8270fc572efc0b2","0.13","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:bcc05b721653749f","true","28","0","0","no_usable_coordinate",""
"350","行道山","review_required_insufficient_evidence","true","summit-candidate:cfd366be872f9534","0.706","summit-candidate:4973965873779cdc","0.346","usable","true","false","458.4","far_grounding_candidate","30.9","exact","exact","high","summit-candidate:cfd366be872f9534","true","2","0","0","insufficient_support",""
"351","水晶ヶ森","review_required_insufficient_evidence","true","summit-candidate:cfd366be872f9534","0.504","summit-candidate:4973965873779cdc","0.14400000000000002","usable","true","false","1766.7","grounding_contradicted_or_unrelated","","","","medium","summit-candidate:cfd366be872f9534","true","2","0","0","insufficient_support",""
"354","滝山","review_required_no_grounding","true","summit-candidate:38105da918da8262","0.63","summit-candidate:0048d4d3a7981b80","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:38105da918da8262","true","28","0","0","no_usable_coordinate",""
"356","皿が森","review_required_no_grounding","true","summit-candidate:4db5b3ffd85092bf","0.57","summit-candidate:9306f5a7fe249a15","0.05999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:4db5b3ffd85092bf","true","26","0","0","no_usable_coordinate",""
"360","松葉山（松葉城址）","review_required_no_grounding","true","summit-candidate:7a59a4750a70552c","0.63","summit-candidate:2c1cbc474e49f1ec","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:7a59a4750a70552c","true","31","0","0","no_usable_coordinate",""
"361","烏殿","review_required_no_grounding","true","summit-candidate:d71483d289d0c575","0.63","summit-candidate:2c1cbc474e49f1ec","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:d71483d289d0c575","true","19","0","0","no_usable_coordinate",""
"362","御篠山","review_required_no_grounding","true","summit-candidate:2c1cbc474e49f1ec","0.63","summit-candidate:7a59a4750a70552c","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:2c1cbc474e49f1ec","true","37","0","0","no_usable_coordinate",""
"364","浄心山","review_required_insufficient_evidence","true","summit-candidate:090f7fa4be89ec5e","0.504","summit-candidate:37c3a34c16599379","0.10399999999999998","usable","true","false","1010.4","grounding_contradicted_or_unrelated","","","","medium","summit-candidate:090f7fa4be89ec5e","true","2","0","0","insufficient_support",""
"365","銅が鳴","review_required_insufficient_evidence","true","summit-candidate:090f7fa4be89ec5e","0.456","summit-candidate:37c3a34c16599379","0.055999999999999994","usable","true","false","1389.1","grounding_contradicted_or_unrelated","","","","high","summit-candidate:090f7fa4be89ec5e","true","2","0","0","insufficient_support",""
"366","弥八山","review_required_no_grounding","true","summit-candidate:0cc40babcd0ce6bf","0.63","summit-candidate:8cef52d6989a94db","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:0cc40babcd0ce6bf","true","30","0","0","no_usable_coordinate",""
"369","垣生山","review_required_no_grounding","true","summit-candidate:6c20bef6dc4e973b","0.63","summit-candidate:45f49d8fd831427c","0.06999999999999995","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:6c20bef6dc4e973b","true","23","0","0","no_usable_coordinate",""
"370","金子山","review_required_no_grounding","true","summit-candidate:3c1e55e6cc05c0ad","0.63","summit-candidate:3259dfe3d9ce60c5","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:3c1e55e6cc05c0ad","true","20","0","0","no_usable_coordinate",""
"371","八堂山","review_required_no_grounding","true","summit-candidate:bf9808bbf86d5d73","0.63","summit-candidate:f676e5a22f523492","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:bf9808bbf86d5d73","true","20","0","0","no_usable_coordinate",""
"373","カレイ山","review_required_no_grounding","true","summit-candidate:3807e62715de33f9","0.21","summit-candidate:3a1a951de82d4254","0","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:86e4db352b85ced4","false","24","0","0","no_usable_coordinate",""
"374","念仏山","review_required_no_grounding","true","summit-candidate:110345ef4fb31191","0.56","summit-candidate:0ec3be2fa2295b82","0.3500000000000001","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:110345ef4fb31191","true","35","0","0","no_usable_coordinate",""
"377","八幡山","review_required_no_grounding","true","summit-candidate:b9ae103da9e3136b","0.56","summit-candidate:45439217573adfc4","0.3500000000000001","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:b9ae103da9e3136b","true","22","0","0","no_usable_coordinate",""
"378","要害山","review_required_no_grounding","true","summit-candidate:0005c0040c7c7966","0.57","summit-candidate:2011a6c909945d6f","0.2899999999999999","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:0005c0040c7c7966","true","25","0","0","no_usable_coordinate",""
"379","高穴山","review_required_no_grounding","true","summit-candidate:a0b87feaf88e526d","0.63","summit-candidate:40260be41579ab8f","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:a0b87feaf88e526d","true","25","0","0","no_usable_coordinate",""
"380","高仙山","review_required_no_grounding","true","summit-candidate:3807e62715de33f9","0.63","summit-candidate:8251283605282249","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:3807e62715de33f9","true","22","0","0","no_usable_coordinate",""
"382","若いもん山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","high","summit-candidate:47b61397fb9c5d3f","false","1","0","0","insufficient_support",""
"383","無宗天山","review_required_no_grounding","true","summit-candidate:0f09bdcc25daff65","0.63","summit-candidate:468c5bbccd8aba53","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:0f09bdcc25daff65","true","21","0","0","no_usable_coordinate",""
"384","綱付山","review_required_no_grounding","true","summit-candidate:f19fd681c4c84753","0.63","summit-candidate:e4f762179d85915d","0.12","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:f19fd681c4c84753","true","16","0","0","no_usable_coordinate",""
"385","幻城上城","review_required_no_grounding","true","summit-candidate:e4f762179d85915d","0.63","summit-candidate:f19fd681c4c84753","0.12","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:e4f762179d85915d","true","19","0","0","no_usable_coordinate",""
"386","幻城下城","review_required_no_grounding","true","summit-candidate:2129bbc9c3950a91","0.63","summit-candidate:1432f597b5dca157","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:2129bbc9c3950a91","true","23","0","0","no_usable_coordinate",""
"387","階上山","review_required_no_grounding","true","summit-candidate:276fed5ecb7b3eb4","0.63","summit-candidate:3111fcf6a23addd2","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:276fed5ecb7b3eb4","true","18","0","0","no_usable_coordinate",""
"388","姫政山","review_required_no_grounding","true","summit-candidate:d456af62868c5044","0.56","summit-candidate:079ae30d76fb11c2","0.3500000000000001","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:d456af62868c5044","true","27","0","0","no_usable_coordinate",""
"389","館山","review_required_no_grounding","true","summit-candidate:6b836f5beefdd52c","0.5","summit-candidate:3a1a951de82d4254","0.29000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:6b836f5beefdd52c","true","22","0","0","no_usable_coordinate",""
"390","高森山","review_required_no_grounding","true","summit-candidate:682d61b87016166b","0.63","summit-candidate:d03c84134ca0989d","0.06999999999999995","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:682d61b87016166b","true","32","0","0","no_usable_coordinate",""
"391","大登山","review_required_no_grounding","true","summit-candidate:230b9847a05c8052","0.63","summit-candidate:c6ea08c2953b4cb8","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:230b9847a05c8052","true","34","0","0","no_usable_coordinate",""
"393","泰ノ山","review_required_no_grounding","true","summit-candidate:98457196a66e294d","0.56","summit-candidate:fe8f624bdaa57afd","0","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:98457196a66e294d","true","29","0","0","no_usable_coordinate",""
"404","コクゾ峰","review_required_no_grounding","true","summit-candidate:94e39d837730a5c7","0.63","summit-candidate:0dea5d073885dc9d","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:94e39d837730a5c7","true","15","0","0","no_usable_coordinate",""
"405","加塚山","review_required_no_grounding","true","summit-candidate:cdd4a9ba931c816e","0.63","summit-candidate:f59e1ba73617c383","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:cdd4a9ba931c816e","true","19","0","0","no_usable_coordinate",""
"406","新谷神南山","review_required_no_grounding","true","summit-candidate:6342f0069cd164e8","0.63","summit-candidate:49147712961a83be","0.25","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:6342f0069cd164e8","true","21","0","0","no_usable_coordinate",""
"408","笠成山","review_required_no_grounding","true","summit-candidate:81081ef1b6e58a79","0.63","summit-candidate:07834c521328cc1d","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:81081ef1b6e58a79","true","12","0","0","no_usable_coordinate",""
"416","谷崎山","review_required_no_grounding","true","summit-candidate:0d157ed871f76807","0.63","summit-candidate:77bb5774f7fa012e","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:0d157ed871f76807","true","19","0","0","no_usable_coordinate",""
"417","東黒森","review_required_insufficient_evidence","true","summit-candidate:20f1c44b99e3d708","0.448","","","usable","true","false","949.7","grounding_contradicted_or_unrelated","","","","high","summit-candidate:20f1c44b99e3d708","true","1","0","0","insufficient_support",""
"420","正木ノ森","review_required_no_grounding","true","summit-candidate:1c085703f9a891aa","0.63","summit-candidate:09c1602c02ce7f78","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:1c085703f9a891aa","true","16","0","0","no_usable_coordinate",""
"421","五段城","review_required_no_grounding","true","summit-candidate:00dfcd8bd36a1f00","0.56","summit-candidate:eb3b108c5d508377","0.28","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:00dfcd8bd36a1f00","true","17","0","0","no_usable_coordinate",""
"422","天狗ノ森","review_required_insufficient_evidence","true","summit-candidate:54dc6f5d29d60052","0.736","","","usable","true","false","349.5","far_grounding_candidate","5.4","exact","exact","high","summit-candidate:54dc6f5d29d60052","true","1","0","0","insufficient_support",""
"424","千秋寺山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","high","summit-candidate:084fa7c9e55252dc","false","1","0","0","insufficient_support",""
"425","黒川山","review_required_no_grounding","true","summit-candidate:6b97922a3935a9a5","0.57","summit-candidate:56e8244e578a141a","0.05999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:6b97922a3935a9a5","true","19","0","0","no_usable_coordinate",""
"430","三ッ森山","review_required_no_grounding","true","summit-candidate:8f124a2a1de32654","0.63","summit-candidate:b2662116bd1858b6","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:8f124a2a1de32654","true","22","0","0","no_usable_coordinate",""
"436","大峰","review_required_no_grounding","true","summit-candidate:1946316119cd7251","0.63","summit-candidate:8de328f982753d58","0.25","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:1946316119cd7251","true","32","0","0","no_usable_coordinate",""
"437","堂堂山","review_required_no_grounding","true","summit-candidate:f3bf8b21a01f29ef","0.63","summit-candidate:da46e12c02d47edf","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:f3bf8b21a01f29ef","true","31","0","0","no_usable_coordinate",""
"438","堂所山","review_required_no_grounding","true","summit-candidate:192b785fe79890e5","0.63","summit-candidate:d71483d289d0c575","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:192b785fe79890e5","true","18","0","0","no_usable_coordinate",""
"440","霧立山","review_required_no_grounding","true","summit-candidate:b319c20dc9ecb5f1","0.57","summit-candidate:9fe4d21715424f17","0.05999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:b319c20dc9ecb5f1","true","13","0","0","no_usable_coordinate",""
"441","地蔵山","review_required_no_grounding","true","summit-candidate:9fe4d21715424f17","0.57","summit-candidate:b319c20dc9ecb5f1","0","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:9fe4d21715424f17","true","18","0","0","no_usable_coordinate",""
"442","天道ヶ頭","review_required_no_grounding","true","summit-candidate:8d1f2bd134bed04d","0.63","summit-candidate:6b0155a434d72d79","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:8d1f2bd134bed04d","true","14","0","0","no_usable_coordinate",""
"443","根太山","review_required_no_grounding","true","summit-candidate:b1bd2a482a691bd8","0.57","summit-candidate:40260be41579ab8f","0.36","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:b1bd2a482a691bd8","true","26","0","0","no_usable_coordinate",""
"447","峠ヶ森","review_required_no_grounding","true","summit-candidate:e7b64a377534c79e","0.57","summit-candidate:23c112538ef91e0d","0.36","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:e7b64a377534c79e","true","20","0","0","no_usable_coordinate",""
"448","雨森山","review_required_no_grounding","true","summit-candidate:730e21bca5cdf60d","0.57","summit-candidate:e55456349660bd14","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:730e21bca5cdf60d","true","25","0","0","no_usable_coordinate",""
"451","陣が森岳","review_required_no_grounding","true","summit-candidate:1fd59e0e67624706","0.63","summit-candidate:23316af255d30882","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:1fd59e0e67624706","true","24","0","0","no_usable_coordinate",""
"452","黒岩岳","review_required_no_grounding","true","summit-candidate:61304308f9a58d0d","0.63","summit-candidate:ce7fc6697696cde7","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:61304308f9a58d0d","true","12","0","0","no_usable_coordinate",""
"453","大判山","review_required_no_grounding","true","summit-candidate:fa9a4432fbf76027","0.63","summit-candidate:37c3a34c16599379","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:fa9a4432fbf76027","true","14","0","0","no_usable_coordinate",""
"457","槇ノ山","review_required_no_grounding","true","summit-candidate:f39b40bd0d9b0192","0.63","summit-candidate:fcfb64bccceb89d4","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:f39b40bd0d9b0192","true","20","0","0","no_usable_coordinate",""
"458","遠見山","review_required_no_grounding","true","summit-candidate:e55456349660bd14","0.63","summit-candidate:730e21bca5cdf60d","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:e55456349660bd14","true","21","0","0","no_usable_coordinate",""
"459","高森山","review_required_insufficient_evidence","true","summit-candidate:a9b00b48e0c94eab","0.448","summit-candidate:682d61b87016166b","0.14400000000000002","usable","true","false","1041","grounding_contradicted_or_unrelated","","","","high","summit-candidate:a9b00b48e0c94eab","true","9","0","0","insufficient_support",""
"460","牛の峰","review_required_no_grounding","true","summit-candidate:bd8fda9e743f2008","0.57","summit-candidate:6adfa15b8dbd8966","0.11999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:bd8fda9e743f2008","true","17","0","0","no_usable_coordinate",""
"461","尻高峰","review_required_insufficient_evidence","true","summit-candidate:6adfa15b8dbd8966","0.36","summit-candidate:bd8fda9e743f2008","0","usable","true","false","1419.3","grounding_contradicted_or_unrelated","","","","high","summit-candidate:6adfa15b8dbd8966","true","2","0","0","insufficient_support",""
"464","飯之山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","high","summit-candidate:6756239601754708","false","1","0","0","insufficient_support",""
"465","権現山","review_required_insufficient_evidence","true","summit-candidate:6756239601754708","0.504","summit-candidate:047b9599ec28c6ad","0.055999999999999994","usable","true","false","1915.4","grounding_contradicted_or_unrelated","","","","medium","summit-candidate:6756239601754708","true","22","0","0","insufficient_support",""
"468","町木山","review_required_no_grounding","true","summit-candidate:19ab381ef6c337af","0.57","summit-candidate:428f403ddcc5a31a","0.11999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:19ab381ef6c337af","true","18","0","0","no_usable_coordinate",""
"475","登議城山","review_required_no_grounding","true","summit-candidate:9fe27d7d4a51aa70","0.63","summit-candidate:4a22801b12460992","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:9fe27d7d4a51aa70","true","19","0","0","no_usable_coordinate",""
"476","愛宕山","review_required_no_grounding","true","summit-candidate:c6ea08c2953b4cb8","0.57","summit-candidate:22b4a5a5c856bf4d","0.18999999999999995","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:c6ea08c2953b4cb8","true","32","0","0","no_usable_coordinate",""
"478","尻割山","review_required_insufficient_evidence","true","summit-candidate:91ebf1d99654d5b2","0.46","summit-candidate:27c1036d4aa2230e","0","usable","true","false","440.6","far_grounding_candidate","182.3","exact","exact","high","summit-candidate:e8b129f70e703be5","false","2","0","0","insufficient_support",""
"480","権現山","review_required_insufficient_evidence","true","summit-candidate:e8b129f70e703be5","0.504","summit-candidate:84f974876f397da1","0.14400000000000002","usable","true","false","731.9","grounding_contradicted_or_unrelated","","","","medium","summit-candidate:e8b129f70e703be5","true","22","0","0","insufficient_support",""
"481","呉石山","review_required_no_grounding","true","summit-candidate:784df3690acb5365","0.63","summit-candidate:fecfbf815fc6d5a7","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:784df3690acb5365","true","16","0","0","no_usable_coordinate",""
"482","峰畑山","review_required_no_grounding","true","summit-candidate:eb031d650d8e9a7a","0.56","summit-candidate:6adfa15b8dbd8966","0.3500000000000001","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:eb031d650d8e9a7a","true","11","0","0","no_usable_coordinate",""
"483","白木山","review_required_no_grounding","true","summit-candidate:ab39145b6a448b8d","0.63","summit-candidate:0bd3d051cdb972fd","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:ab39145b6a448b8d","true","23","0","0","no_usable_coordinate",""
"486","長山","review_required_no_grounding","true","summit-candidate:c246a8edb72dbebb","0.63","summit-candidate:7bda9ba8d2b47d6e","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:c246a8edb72dbebb","true","20","0","0","no_usable_coordinate",""
"487","高研山","review_required_no_grounding","true","summit-candidate:314bd84876bc3fc3","0.57","summit-candidate:446b5fe1e7a8b2fd","0.36","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:314bd84876bc3fc3","true","12","0","0","no_usable_coordinate",""
"489","雨乞山","review_required_no_grounding","true","summit-candidate:f760bededfedfc09","0.63","summit-candidate:118b217506eb653f","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:f760bededfedfc09","true","27","0","0","no_usable_coordinate",""
"492","雨霧山","review_required_no_grounding","true","summit-candidate:d5d39ec66a34deb5","0.63","summit-candidate:f760bededfedfc09","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:d5d39ec66a34deb5","true","22","0","0","no_usable_coordinate",""
"495","雨乞山","review_required_no_grounding","true","summit-candidate:d0d3096d540f375e","0.63","summit-candidate:0f61b39e537be0a6","0.25","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:d0d3096d540f375e","true","19","0","0","no_usable_coordinate",""
"496","鼻欠山","review_required_no_grounding","true","summit-candidate:9e86644a708cb211","0.57","summit-candidate:3c28b6ebd5a97155","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:9e86644a708cb211","true","17","0","0","no_usable_coordinate",""
