summit_candidate_id,source_gpx_path,source_track_id,source_trackpoint_index,valid_elevation_index,lat,lon,ele,time,smoothed_ele,prominence,detection_method,detection_parameters,candidate_status,needs_review,notes
summit-candidate:0c2609d9e7e31a00,yamap_2022-10-16_10_19.gpx,,115,115,33.9279339,132.945849,1012.4166666666666,2022-10-16T02:19:18Z,1011.5873333333333,60.94999999999982,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:17b2365d322cd022,yamap_2022-10-16_10_19.gpx,,243,243,33.9071584,132.9439167,1212.63,2022-10-16T03:42:27Z,1204.1453333333334,300.1531111111111,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:bcf5d9d5a90e5cda,yamap_2022-10-16_10_19.gpx,,378,378,33.9283914,132.9469495,1010.1166666666667,2022-10-16T04:44:39Z,1005.7073333333334,53.4620000000001,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:bf2b3499e08da2df,yamap_2022-10-19_16_00.gpx,,16,16,33.8685514,132.7112215,47.879999999999995,2022-10-19T07:07:18Z,45.224666666666664,37.32866666666666,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:a9a2a270fb6273fe,yamap_2022-10-19_16_00.gpx,,57,57,33.8724674,132.7108146,63.77666666666667,2022-10-19T07:27:41Z,57.410000000000004,55.914,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:5f001ac124f82ef6,yamap_2022-10-19_16_00.gpx,,117,117,33.8685926,132.7153244,41.080000000000005,2022-10-19T07:50:46Z,40.882000000000005,38.610666666666674,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:f676e5a22f523492,yamap_2022-10-21_12_15.gpx,,82,82,33.8924606,133.0391092,211.39459610568747,2022-10-21T03:59:05Z,209.35156788382614,160.00527588728468,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:9d447faef6efe2ab,yamap_2022-10-27_13_37.gpx,,19,19,33.5090382,132.5604,335.74500437341317,2022-10-27T04:49:05Z,333.21343629835576,41.81435987751223,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:45f2c6fc88212acd,yamap_2022-10-28_06_21.gpx,,23,23,33.7504959,132.9904187,1059.54,2022-10-27T21:33:54Z,1056.6893333333333,37.8599999999999,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:9f01494435790d72,yamap_2022-10-28_06_21.gpx,,135,135,33.7341084,132.9846838,1437.8266666666666,2022-10-27T22:59:44Z,1432.1366666666668,445.0861111111112,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:16e9de2bedeb2d1c,yamap_2022-10-28_06_21.gpx,,313,313,33.7433387,132.9562696,1252.3999999999999,2022-10-28T00:57:47Z,1250.4333333333334,48.75,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:25e47e34740282d2,yamap_2022-10-28_06_21.gpx,,378,378,33.7336817,132.9534746,1313.3500000000001,2022-10-28T01:48:22Z,1311.8753333333334,189.78399999999988,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:5cb1fa3d9dcf60f5,yamap_2022-10-28_06_21.gpx,,486,486,33.7477413,132.9624107,1237.0966666666666,2022-10-28T02:57:48Z,1233.7639999999997,42.291333333333114,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:c2fc382b492cfde4,yamap_2022-10-28_06_21.gpx,,574,574,33.7499423,132.9750274,961.2033333333334,2022-10-28T03:52:56Z,958.3873333333333,72.59000000000003,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:cf97b8470d2ed1d7,yamap_2022-11-05_04_38.gpx,,219,219,33.8793374,133.3915368,1584.2533333333333,2022-11-04T22:07:07Z,1580.636,71.07533333333322,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:ffa6a88e4e680fd5,yamap_2022-11-05_04_38.gpx,,290,290,33.8869696,133.4012543,1626.996666666667,2022-11-04T23:19:27Z,1620.976666666667,39.13666666666677,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:09547fd48f24d064,yamap_2022-11-05_04_38.gpx,,327,327,33.8858865,133.4078131,1672.3333333333333,2022-11-05T00:27:55Z,1671.772666666667,1026.816666666667,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:7ef7c15a52318cc9,yamap_2022-11-05_04_38.gpx,,385,385,33.8894776,133.4182784,1664.1233333333332,2022-11-05T01:49:59Z,1659.6093333333333,82.46799999999985,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:e4fbd033b13d73ce,yamap_2022-11-07_12_37.gpx,,16,16,33.9739877,132.7641726,99.19338457582633,2022-11-07T03:54:14Z,99.33989596016553,85.64264954622311,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:615a70cf4401199b,yamap_2022-11-14_13_02.gpx,,26,26,33.5350475,132.4654448,822.6353431394673,2022-11-14T04:16:20Z,820.9310706086587,52.910994033107045,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:a557f14fb032a808,yamap_2022-11-26_04_41.gpx,,182,182,33.8594931,133.3189152,1423.68,2022-11-25T21:15:02Z,1418.9720000000002,70.32066666666697,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:53d0e375c60814f6,yamap_2022-11-26_04_41.gpx,,219,219,33.8537021,133.3199199,1457.99,2022-11-25T21:53:27Z,1455.028,269.07266666666646,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:a00d481162af54e2,yamap_2022-11-26_04_41.gpx,,456,456,33.8285796,133.2937377,1719.1733333333334,2022-11-26T00:42:34Z,1715.4026666666664,161.51933333333318,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:006436491de34784,yamap_2022-11-26_04_41.gpx,,567,567,33.8159575,133.3107033,1729.61,2022-11-26T01:44:08Z,1727.995333333333,896.6446666666665,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:c256cfef3720557f,yamap_2022-11-26_04_41.gpx,,639,639,33.8146236,133.3260701,1691.2766666666666,2022-11-26T02:13:56Z,1691.0313333333331,47.8479999999995,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:a03fbec9bab2fe7a,yamap_2022-11-26_04_41.gpx,,986,986,33.8478086,133.3416978,907.3366666666667,2022-11-26T05:07:47Z,900.024,50.12199999999996,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:02fa4cfab6fa90d3,yamap_2022-12-12_08_41.gpx,,34,34,33.7134297,132.824108,731.4733333333334,2022-12-12T00:15:54Z,726.2120000000001,192.76088888888899,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:9acc21860aa8a208,yamap_2022-12-12_10_30.gpx,,58,58,33.7680114,132.779871,192.99666666666667,2022-12-12T01:51:57Z,192.9246666666667,71.25933333333337,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:101c1b0635c0bec0,yamap_2022-12-25_10_09.gpx,,33,33,34.1144302,132.9156361,131.66666666666666,2022-12-25T01:23:17Z,131.382,72.68422222222222,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:d5b708b4d3aa86a0,yamap_2022-12-25_11_41.gpx,,25,25,34.0853958,132.9709549,239.86,2022-12-25T02:55:44Z,237.618,68.9868888888889,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:71f4bbfe52f75585,yamap_2022-12-25_12_44.gpx,,23,23,34.0274965,133.032579,108.91779584922217,2022-12-25T03:58:27Z,107.90442579095357,97.62068119273441,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:1ed32ce6414c2781,yamap_2022-12-25_13_36.gpx,,22,22,33.9801287,133.0507842,98.37666666666667,2022-12-25T04:52:48Z,95.92600000000002,53.33155555555557,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:5c9365b2a5a9c97f,yamap_2022-12-31_15_00.gpx,,21,21,33.8164872,132.787544,69.03333333333333,2022-12-31T06:12:10Z,67.41733333333335,36.384555555555565,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:4fec4dd128e55ab0,yamap_2023-01-03_07_36.gpx,,52,52,33.8892419,132.8755576,410.7033333333334,2023-01-02T22:48:59Z,408.29266666666666,30.884000000000015,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:90f628409cfebc32,yamap_2023-01-03_07_36.gpx,,213,213,33.8894209,132.9016775,1046.8,2023-01-03T00:20:50Z,1046.3866666666668,688.73,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:b1d864fd1fcc9dcb,yamap_2023-01-03_07_36.gpx,,383,383,33.8717799,132.8815633,860.4766666666668,2023-01-03T01:35:32Z,855.9460000000001,181.94666666666683,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:f2aae42aff3dea24,yamap_2023-01-03_07_36.gpx,,631,631,33.8843866,132.8629961,543.3533333333334,2023-01-03T03:35:54Z,542.78,181.86399999999998,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:74dd1729abbd7bb5,yamap_2023-01-03_07_36.gpx,,662,662,33.8887442,132.8659698,538.9699999999999,2023-01-03T04:07:42Z,536.7333333333333,37.405333333333374,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:49cfd09def5fce03,yamap_2023-01-06_11_33.gpx,,48,48,33.8420709,132.731764,107.46,2023-01-06T02:55:35Z,104.42133333333334,75.83925,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:45f49d8fd831427c,yamap_2023-01-06_11_33.gpx,,155,155,33.8362547,132.7147629,110.77666666666669,2023-01-06T03:41:19Z,109.59466666666667,37.18333333333334,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:8178723bbadb1c72,yamap_2023-01-06_11_33.gpx,,216,216,33.8442998,132.7151969,123.67,2023-01-06T04:10:38Z,121.88133333333333,114.24333333333333,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:ea18d38abe59ed57,yamap_2023-01-06_11_33.gpx,,324,324,33.8438046,132.7313169,67.89666666666668,2023-01-06T04:41:30Z,66.70400000000001,38.58466666666668,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:047b9599ec28c6ad,yamap_2023-01-08_09_18.gpx,,55,55,32.9109139,132.4871509,368.9381628408408,2023-01-08T00:59:00Z,368.389372877523,36.57770879966023,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:32bb5e7e1071e808,yamap_2023-01-08_09_18.gpx,,149,149,32.9252175,132.4855806,497.2277182534487,2023-01-08T02:15:33Z,496.37559680492006,336.9719192539245,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:a660f8ef78c69ab0,yamap_2023-01-08_14_24.gpx,,69,69,33.3548241,132.5023048,432.21000000000004,2023-01-08T05:56:12Z,426.53533333333337,202.1125555555556,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:a5f51c62e44d0847,yamap_2023-01-08_14_24.gpx,,106,106,33.3541563,132.5087392,379.3966666666667,2023-01-08T06:14:50Z,376.882,43.3893333333333,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:8a7a47d167c1aba6,yamap_2023-01-08_14_24.gpx,,147,147,33.3556223,132.5138567,349.4466666666667,2023-01-08T06:34:42Z,346.5866666666667,40.17466666666667,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:51a919059b1a6dbb,yamap_2023-01-10_10_30.gpx,,72,72,33.0306132,132.399974,194.63,2023-01-10T02:11:41Z,196.26466666666664,87.01266666666665,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:8f19c4c16e72e270,yamap_2023-01-10_10_30.gpx,,174,174,33.0229168,132.387323,243.4,2023-01-10T02:58:30Z,242.18400000000003,191.4917777777778,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:830c63408bf56cc5,yamap_2023-01-21_09_56.gpx,,16,16,33.4134474,132.1753954,289.2,2023-01-21T01:15:51Z,286.80133333333333,92.50022222222219,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:47129c06b82cf694,yamap_2023-01-21_12_43.gpx,,49,49,33.4533154,132.27344,295.1133333333334,2023-01-21T04:29:17Z,292.48,217.40066666666667,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:c6ced2088a2376f5,yamap_2023-01-21_12_43.gpx,,168,168,33.4565633,132.2726227,225.95666666666668,2023-01-21T05:24:38Z,221.39666666666668,54.69866666666667,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:5b7c833ac0535534,yamap_2023-01-28_11_53.gpx,,25,25,33.8899037,132.758853,99.92333333333335,2023-01-28T03:01:50Z,98.18533333333333,48.202000000000005,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:ab7edbc3a52d24bf,yamap_2023-01-28_12_19.gpx,,54,54,33.8919295,132.7535894,58.70666666666667,2023-01-28T03:57:10Z,56.25600000000001,37.26933333333334,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:cf6802c2dafdbf46,yamap_2023-01-28_13_44.gpx,,22,22,33.8941455,132.7646371,59.99333333333334,2023-01-28T04:53:50Z,55.33866666666667,35.154222222222224,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:1432f597b5dca157,yamap_2023-01-28_14_27.gpx,,100,100,33.9038632,132.7837316,253.17333333333332,2023-01-28T06:20:26Z,244.4253333333333,72.69666666666663,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:d43fade4de3e33c8,yamap_2023-03-05_11_09.gpx,,123,123,33.8346163,132.8126367,278.9166666666667,2023-03-05T02:46:34Z,277.32399999999996,231.9462222222222,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:446b5fe1e7a8b2fd,yamap_2023-03-11_06_08.gpx,,198,198,33.8893781,132.9018403,1048.2366666666665,2023-03-10T22:53:22Z,1046.19,65.6919999999999,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:83f3af0488659ac8,yamap_2023-03-11_06_08.gpx,,289,289,33.8940921,132.9178729,1212.2866666666666,2023-03-10T23:57:37Z,1207.5813333333333,881.0753333333333,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:5b124255339c0714,yamap_2023-03-11_06_08.gpx,,366,366,33.9046499,132.9247864,1147.7433333333333,2023-03-11T01:00:54Z,1146.1633333333332,64.46666666666647,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,,502,502,33.9266494,132.924009,927.3133333333334,2023-03-11T02:40:46Z,922.1619999999999,50.99533333333318,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:6d533e458b56f1d6,yamap_2023-03-15_09_53.gpx,,72,72,33.7246538,132.8569052,583.6133333333333,2023-03-15T01:28:01Z,581.9653333333333,285.1073333333333,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:afd70dd670366e77,yamap_2023-03-20_15_17.gpx,,182,182,33.8312843,132.9832873,406.43,2023-03-20T07:28:45Z,405.034,213.49533333333332,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:339138a4e53293da,yamap_2023-03-29_05_31.gpx,,160,160,33.9047167,133.3174422,571.1733333333333,2023-03-28T22:05:53Z,565.9433333333334,42.97600000000011,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:473a62086144ac33,yamap_2023-03-29_05_31.gpx,,416,416,33.8755645,133.3400675,1619.846666666667,2023-03-29T02:22:03Z,1617.2766666666666,87.35933333333332,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:a6379cb2ebc004fb,yamap_2023-03-29_05_31.gpx,,485,485,33.8797048,133.3537674,1631.17,2023-03-29T02:52:27Z,1628.262666666667,1572.6771111111113,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:4311f3ae9948ea08,yamap_2023-03-29_05_31.gpx,,637,637,33.8989598,133.3586627,1239.3733333333334,2023-03-29T05:04:55Z,1236.9226666666666,31.684666666666544,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:924ccfedeb6c2d2c,yamap_2023-04-04_12_51.gpx,,165,165,33.6897024,132.8493405,1151.5666666666666,2023-04-04T05:01:43Z,1148.686666666667,364.1755555555559,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:2a670286f545beb2,yamap_2023-04-09_09_08.gpx,,79,79,33.6772505,132.9121114,910.6433333333334,2023-04-09T01:07:54Z,907.912,108.49333333333334,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:4ffd2320af7e6acc,yamap_2023-04-09_09_08.gpx,,121,121,33.6828739,132.9084423,845.2599999999999,2023-04-09T01:49:43Z,843.6073333333334,41.94933333333336,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:be07cff01023e072,yamap_2023-04-09_09_08.gpx,,193,193,33.6908158,132.9052102,950.8066666666667,2023-04-09T03:37:37Z,943.0853333333334,364.7099166666667,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:7880c9d0de83468b,yamap_2023-04-18_06_58.gpx,,41,41,33.8031315,132.9547814,452.99666666666667,2023-04-17T22:20:31Z,451.076,184.0048888888889,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:9669b668bebfc145,yamap_2023-04-18_10_53.gpx,,102,102,33.9017492,132.9949732,811.0092135228584,2023-04-18T03:40:48Z,810.5635357588556,421.07943096221226,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:367897a1c7a2d287,yamap_2023-05-27_09_55.gpx,,204,204,33.737749,132.9184402,1089.5833333333333,2023-05-27T03:34:36Z,1090.3393333333331,633.4715555555554,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:9488d92d9ea95406,yamap_2023-06-11_11_57.gpx,,176,176,33.9483028,132.9785604,837.212880782981,2023-06-11T04:25:02Z,833.011777022882,456.97955480065974,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:1d3eb619bd125bfd,yamap_2023-06-11_11_57.gpx,,229,229,33.9422285,132.9779374,778.4133333333334,2023-06-11T05:01:40Z,774.494,31.661333333333232,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:b73a23fa4b3abc39,yamap_2023-09-06_13_30.gpx,,37,37,33.728215,133.1156537,1375.6266666666668,2023-09-06T05:48:43Z,1374.7713333333334,285.356888888889,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:dba931625b34d9ac,yamap_2023-10-13_10_02.gpx,,145,145,33.741489,132.7329923,313.21999999999997,2023-10-13T02:11:35Z,313.2493333333333,173.82016666666664,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:2670057d58a25475,yamap_2023-10-14_07_53.gpx,,97,97,33.9725881,132.924821,616.4333333333334,2023-10-14T00:24:31Z,612.5966666666667,437.7505555555556,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:b58470f57bb41331,yamap_2023-10-22_06_44.gpx,,111,111,33.8130309,133.154101,1152.69,2023-10-21T23:29:53Z,1152.3586666666667,208.91800000000012,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:5771cdd191c3861d,yamap_2023-10-22_06_44.gpx,,254,254,33.8259035,133.1757371,1351.1733333333334,2023-10-22T01:45:28Z,1347.3773333333334,50.01866666666683,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:a61fd78e4e062683,yamap_2023-10-22_06_44.gpx,,285,285,33.8209712,133.1775059,1361.2233333333334,2023-10-22T02:16:15Z,1360.5253333333335,781.8520000000002,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:c4504025c94f843c,yamap_2023-11-11_07_17.gpx,,142,142,33.6609688,133.0432584,1215.0715256104047,2023-11-11T00:36:35Z,1211.6949138397356,161.97662139472345,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:d659f1dc6e5fa0b5,yamap_2023-11-11_07_17.gpx,,168,168,33.6584439,133.0393458,1206.9212487152886,2023-11-11T01:13:15Z,1199.2823178447425,49.764472245914476,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:ad2256a1bfd3ef78,yamap_2023-11-11_07_17.gpx,,248,248,33.6557256,133.0525977,1157.3250757909168,2023-11-11T02:12:09Z,1156.3514936375257,66.00229615721173,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:b27cb491de0f94b6,yamap_2023-11-11_07_17.gpx,,311,311,33.6540726,133.0652222,1140.991937743903,2023-11-11T02:53:50Z,1140.0075979494486,70.48936992144058,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:05f8527418663d3a,yamap_2023-11-11_07_17.gpx,,375,375,33.6537104,133.077342,1237.4900548329229,2023-11-11T04:15:14Z,1232.6379566279227,744.3858325994702,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:290abf917754fd0b,yamap_2023-11-19_06_46.gpx,,127,127,33.0633959,132.6373234,972.6666666666666,2023-11-18T22:47:17Z,971.8986666666666,235.73644444444437,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:f7593239fa7bdcc9,yamap_2023-11-19_06_46.gpx,,305,305,33.0409924,132.624637,864.3133333333334,2023-11-19T00:36:39Z,863.6659999999999,111.8839999999999,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:9a0532ee2b40e5f3,yamap_2023-11-19_06_46.gpx,,442,442,33.0274144,132.6396303,725.5,2023-11-19T01:54:05Z,724.7333333333333,48.35666666666668,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:b997b8fd6709731d,yamap_2023-11-19_06_46.gpx,,534,534,33.034531,132.6236886,806.4699999999999,2023-11-19T02:35:28Z,805.8893333333333,109.49333333333334,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:cf1cb583d492455c,yamap_2023-11-19_06_46.gpx,,622,622,33.0210963,132.6156053,784.9416257231666,2023-11-19T03:21:58Z,784.7183824665319,87.1810491331986,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:f108570a8e33ce90,yamap_2023-12-17_07_11.gpx,,14,14,33.6386291,132.7905473,437.40333333333336,2023-12-16T22:35:22Z,435.8946666666667,130.6363333333333,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:1d97e1955af85092,yamap_2023-12-17_10_30.gpx,,24,24,33.7116367,132.7230323,417.80228626332246,2023-12-17T01:44:36Z,412.883191434955,50.70341489540186,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:64a47ed9c06f56d5,yamap_2024-01-14_10_18.gpx,,61,61,33.9577565,133.0133542,430.9866666666667,2024-01-14T02:12:07Z,424.816,152.39866666666666,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:99b1b356cad63b98,yamap_2024-01-14_10_18.gpx,,137,137,33.9484547,133.0175021,384.9466666666667,2024-01-14T03:02:34Z,382.76000000000005,100.21400000000006,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:fd13fabb918486e6,yamap_2024-01-27_08_01.gpx,,66,66,34.2657519,132.9964757,348.28333333333336,2024-01-27T00:08:32Z,343.824,336.8428888888889,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:02d59cd1260af017,yamap_2024-01-27_10_11.gpx,,29,29,34.2470088,132.9890515,62.803333333333335,2024-01-27T01:29:37Z,60.40266666666666,42.20822222222222,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:468c5bbccd8aba53,yamap_2024-01-27_13_31.gpx,,15,15,34.212287,133.0867989,300.6033333333333,2024-01-27T04:45:57Z,300.40933333333334,91.83377777777778,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:ef6730fa259856ec,yamap_2024-02-10_07_09.gpx,,203,203,33.2302311,132.5212462,319.6933333333333,2024-02-09T23:24:47Z,314.1693333333333,293.46377777777775,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:ef3e845b5d632dd3,yamap_2024-02-10_09_58.gpx,,173,173,33.1991626,132.5213654,340.53999999999996,2024-02-10T02:23:57Z,338.90666666666664,314.7246666666666,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:84f974876f397da1,yamap_2024-02-10_13_09.gpx,,98,98,33.1592369,132.4691277,498.7563056512352,2024-02-10T05:36:20Z,496.714288629924,491.7254997326777,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
