mountain_no,mountain_name,summit_candidate_id,source_gpx_basename,track_name,candidate_ele_m,mountain_elevation_m,elevation_diff_m,location_refined_candidate_score,location_refined_rank_for_mountain,location_refined_rank_for_summit_candidate,score_gap_to_next_candidate,mutual_top1,mutual_top3,confidence,review_priority,compact_review_priority,review_bucket,location_refinement_level,csv_municipality,csv_island,matched_terms,nearest_display_name,review_reason_codes,review_priority_reason_codes,compact_review_reason_codes,notes
1,関ヶ森,summit-candidate:edac81b361bdc70c,yamap_2024-12-01_06_40.gpx,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,591.7966666666667,592,0.2,0.33,9,16,0.05,false,false,low,high,high,resolve_conflict,location_uncertain_keep,松山市,,non_adjacent_municipality,四国中央市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=関ヶ森(#1); candidate=summit-candidate:edac81b361bdc70c; track=""唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山""; score=0.33; name_tier=none; ele_diff=0.2m; loc=mismatch_warning; act_conf=high"
1,関ヶ森,summit-candidate:a637fbc518f58ac5,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,600.8033333333334,592,8.8,0.28,10,6,0,false,false,low,low,high,check_location_warning,adjacent_but_deep_inside,松山市,,adjacent_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,adjacent_but_deep_inside,adjacent_but_deep_inside,"mountain=関ヶ森(#1); candidate=summit-candidate:a637fbc518f58ac5; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.33; name_tier=none; ele_diff=8.8m; loc=mismatch_warning; act_conf=high"
1,関ヶ森,summit-candidate:c1f175d0616be696,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,589.8691282114027,592,2.13,0.28,11,6,0.01,false,false,low,low,high,check_location_warning,adjacent_but_deep_inside,松山市,,adjacent_municipality,砥部町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,adjacent_but_deep_inside,adjacent_but_deep_inside,"mountain=関ヶ森(#1); candidate=summit-candidate:c1f175d0616be696; track=""城山・水梨山・向山""; score=0.33; name_tier=none; ele_diff=2.13m; loc=mismatch_warning; act_conf=high"
1,関ヶ森,summit-candidate:13aa9354da4eb6d6,yamap_2025-03-30_12_56.gpx,京の森・大迫山,572.4394591518229,592,19.56,0.27,12,14,0,false,false,none,high,high,resolve_conflict,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=関ヶ森(#1); candidate=summit-candidate:13aa9354da4eb6d6; track=""京の森・大迫山""; score=0.27; name_tier=none; ele_diff=19.56m; loc=mismatch_warning; act_conf=high"
1,関ヶ森,summit-candidate:5f3f2f47d84464c4,yamap_2025-03-30_09_12.gpx,一ヶ森,605.2468947172716,592,13.25,0.27,14,19,0.05,false,false,none,high,high,resolve_conflict,location_uncertain_keep,松山市,,non_adjacent_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=関ヶ森(#1); candidate=summit-candidate:5f3f2f47d84464c4; track=""一ヶ森""; score=0.27; name_tier=none; ele_diff=13.25m; loc=mismatch_warning; act_conf=high"
1,関ヶ森,summit-candidate:192b785fe79890e5,yamap_2025-10-26_11_45.gpx,堂所山,592.0266666666666,592,0.03,0.13,16,11,0,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,松山市,,non_adjacent_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,incompatible_municipality,municipality_incompatible_strong,"mountain=関ヶ森(#1); candidate=summit-candidate:192b785fe79890e5; track=""堂所山""; score=0.33; name_tier=none; ele_diff=0.03m; loc=mismatch_warning; act_conf=high"
1,関ヶ森,summit-candidate:d71483d289d0c575,yamap_2025-01-24_13_34.gpx,御篠山・松葉山（松葉城址）・烏殿,583.88,592,8.12,0.13,17,16,0,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,松山市,,non_adjacent_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,incompatible_municipality,municipality_incompatible_strong,"mountain=関ヶ森(#1); candidate=summit-candidate:d71483d289d0c575; track=""御篠山・松葉山（松葉城址）・烏殿""; score=0.33; name_tier=none; ele_diff=8.12m; loc=mismatch_warning; act_conf=high"
1,関ヶ森,summit-candidate:f028aab45221cee6,yamap_2025-12-20_07_28.gpx,池ノ城山,599.1233333333333,592,7.12,0.13,18,12,0.06,false,false,low,deprioritized,high,resolve_conflict,municipality_incompatible_strong,松山市,,non_adjacent_municipality,内子町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,incompatible_municipality,shared_candidate,"mountain=関ヶ森(#1); candidate=summit-candidate:f028aab45221cee6; track=""池ノ城山""; score=0.33; name_tier=none; ele_diff=7.12m; loc=mismatch_warning; act_conf=high"
1,関ヶ森,summit-candidate:339138a4e53293da,yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,571.1733333333333,592,20.83,0.07,19,18,0,false,false,none,deprioritized,high,resolve_conflict,municipality_incompatible_strong,松山市,,non_adjacent_municipality,新居浜市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,incompatible_municipality,shared_candidate,"mountain=関ヶ森(#1); candidate=summit-candidate:339138a4e53293da; track=""えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山""; score=0.27; name_tier=none; ele_diff=20.83m; loc=mismatch_warning; act_conf=high"
2,観音山,summit-candidate:13b7a4bb8154974a,yamap_2024-03-10_07_12.gpx,夫婦山・白山・観音山・国見山・城山・御勧請山,336.02549564153543,518,181.97,0.67,3,5,0,false,false,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=観音山(#2); candidate=summit-candidate:13b7a4bb8154974a; track=""夫婦山・白山・観音山・国見山・城山・御勧請山""; score=0.57; name_tier=strong; ele_diff=181.97m; loc=strong_overlap; act_conf=high"
2,観音山,summit-candidate:74dd1729abbd7bb5,yamap_2023-01-03_07_36.gpx,福見山・河原樋山・真松嶺・柿王寺森,538.9699999999999,518,20.97,0.44,12,6,0,false,false,low,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=観音山(#2); candidate=summit-candidate:74dd1729abbd7bb5; track=""福見山・河原樋山・真松嶺・柿王寺森""; score=0.34; name_tier=none; ele_diff=20.97m; loc=strong_overlap; act_conf=high"
2,観音山,summit-candidate:7d7066baad9d7077,yamap_2022-03-03_10_47.gpx,奥之城山・ヌタノサコ,505.77666666666664,518,12.22,0.44,13,6,0,false,false,low,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=観音山(#2); candidate=summit-candidate:7d7066baad9d7077; track=""奥之城山・ヌタノサコ""; score=0.34; name_tier=none; ele_diff=12.22m; loc=strong_overlap; act_conf=high"
2,観音山,summit-candidate:0c210f0edfbda06f,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,522.6766666666666,518,4.68,0.28,16,6,0.01,false,false,low,low,high,check_location_warning,adjacent_but_deep_inside,松山市,,adjacent_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,adjacent_but_deep_inside,adjacent_but_deep_inside,"mountain=観音山(#2); candidate=summit-candidate:0c210f0edfbda06f; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.33; name_tier=none; ele_diff=4.68m; loc=mismatch_warning; act_conf=high"
2,観音山,summit-candidate:32c1cf967ab82dbe,yamap_2024-12-01_06_40.gpx,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,503.24333333333334,518,14.76,0.27,17,23,0,false,false,none,high,high,resolve_conflict,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=観音山(#2); candidate=summit-candidate:32c1cf967ab82dbe; track=""唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山""; score=0.27; name_tier=none; ele_diff=14.76m; loc=mismatch_warning; act_conf=high"
2,観音山,summit-candidate:6b0155a434d72d79,yamap_2024-12-15_07_21.gpx,陣が森・岩が森・スクモ塚・高萩山・長者森,532.4466666666667,518,14.45,0.27,18,16,0.05,false,false,none,high,high,resolve_conflict,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,top_candidate_for_multiple_mountains,shared_candidate,"mountain=観音山(#2); candidate=summit-candidate:6b0155a434d72d79; track=""陣が森・岩が森・スクモ塚・高萩山・長者森""; score=0.27; name_tier=none; ele_diff=14.45m; loc=mismatch_warning; act_conf=high"
2,観音山,summit-candidate:f19fd681c4c84753,yamap_2025-02-28_07_34.gpx,綱付山・幻城上城,516.7233333333334,518,1.28,0.13,20,7,0.06,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,松山市,,non_adjacent_municipality,西条市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,incompatible_municipality,municipality_incompatible_strong,"mountain=観音山(#2); candidate=summit-candidate:f19fd681c4c84753; track=""綱付山・幻城上城""; score=0.33; name_tier=none; ele_diff=1.28m; loc=mismatch_warning; act_conf=high"
2,観音山,summit-candidate:51c8bc6a368c422c,yamap_2026-01-18_09_11.gpx,竜王の峰,542.5079186549784,518,24.51,0.07,22,18,0,false,false,none,deprioritized,high,resolve_conflict,municipality_incompatible_strong,松山市,,non_adjacent_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,incompatible_municipality,shared_candidate,"mountain=観音山(#2); candidate=summit-candidate:51c8bc6a368c422c; track=""竜王の峰""; score=0.27; name_tier=none; ele_diff=24.51m; loc=mismatch_warning; act_conf=high"
3,高森山,summit-candidate:e7ae682a07af2e10,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),719.2533333333334,724,4.75,0.75,1,1,0.08,true,true,medium,high,high,resolve_conflict,location_uncertain_keep,東温市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=高森山(#3); candidate=summit-candidate:e7ae682a07af2e10; track=""高森山・岩伽羅山・衣掛山・吉山(吉山城址)""; score=0.75; name_tier=strong; ele_diff=4.75m; loc=strong_overlap; act_conf=high"
3,高森山,summit-candidate:d03c84134ca0989d,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),306.31,724,417.69,0.67,2,3,0.05,false,true,medium,high,high,resolve_conflict,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=高森山(#3); candidate=summit-candidate:d03c84134ca0989d; track=""高森山・岩伽羅山・衣掛山・吉山(吉山城址)""; score=0.57; name_tier=strong; ele_diff=417.69m; loc=strong_overlap; act_conf=high"
3,高森山,summit-candidate:5f31b84e049f61fa,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,798.325694253476,724,74.33,0.5,6,9,0,false,false,low,high,high,resolve_conflict,location_uncertain_keep,東温市,,non_adjacent_municipality,大洲市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=高森山(#3); candidate=summit-candidate:5f31b84e049f61fa; track=""高森山・町木山・寒台山・鎧掛山""; score=0.5; name_tier=strong; ele_diff=74.33m; loc=mismatch_warning; act_conf=high"
3,高森山,summit-candidate:02fa4cfab6fa90d3,yamap_2022-12-12_08_41.gpx,遠ヶ森,731.4733333333334,724,7.47,0.33,9,6,0,false,false,low,high,high,resolve_conflict,location_uncertain_keep,東温市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=高森山(#3); candidate=summit-candidate:02fa4cfab6fa90d3; track=""遠ヶ森""; score=0.33; name_tier=none; ele_diff=7.47m; loc=mismatch_warning; act_conf=high"
3,高森山,summit-candidate:230b9847a05c8052,yamap_2025-03-17_14_08.gpx,大登山,362.42333333333335,724,361.58,0.3,11,8,0,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,東温市,,non_adjacent_municipality,内子町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,incompatible_municipality,municipality_incompatible_strong,"mountain=高森山(#3); candidate=summit-candidate:230b9847a05c8052; track=""大登山""; score=0.5; name_tier=strong; ele_diff=361.58m; loc=mismatch_warning; act_conf=high"
3,高森山,summit-candidate:682d61b87016166b,yamap_2025-03-17_13_17.gpx,高森山,307.18333333333334,724,416.82,0.3,12,8,0,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,東温市,,non_adjacent_municipality,内子町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,incompatible_municipality,municipality_incompatible_strong,"mountain=高森山(#3); candidate=summit-candidate:682d61b87016166b; track=""高森山""; score=0.5; name_tier=strong; ele_diff=416.82m; loc=mismatch_warning; act_conf=high"
3,高森山,summit-candidate:e55456349660bd14,yamap_2026-01-31_10_49.gpx,遠見山,325.42,724,398.58,0.3,13,10,0,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,東温市,,non_adjacent_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,incompatible_municipality,municipality_incompatible_strong,"mountain=高森山(#3); candidate=summit-candidate:e55456349660bd14; track=""遠見山""; score=0.5; name_tier=strong; ele_diff=398.58m; loc=mismatch_warning; act_conf=high"
3,高森山,summit-candidate:f39b40bd0d9b0192,yamap_2026-01-31_07_40.gpx,槇ノ山,433.24,724,290.76,0.3,14,6,0,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,東温市,,non_adjacent_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,incompatible_municipality,municipality_incompatible_strong,"mountain=高森山(#3); candidate=summit-candidate:f39b40bd0d9b0192; track=""槇ノ山""; score=0.5; name_tier=strong; ele_diff=290.76m; loc=mismatch_warning; act_conf=high"
3,高森山,summit-candidate:f55ffb534aa2ae4c,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,825.9826876717713,724,101.98,0.3,15,11,0,false,false,low,deprioritized,high,resolve_conflict,municipality_incompatible_strong,東温市,,non_adjacent_municipality,大洲市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,incompatible_municipality,shared_candidate,"mountain=高森山(#3); candidate=summit-candidate:f55ffb534aa2ae4c; track=""高森山・町木山・寒台山・鎧掛山""; score=0.5; name_tier=strong; ele_diff=101.98m; loc=mismatch_warning; act_conf=high"
3,高森山,summit-candidate:fcfb64bccceb89d4,yamap_2026-01-31_07_40.gpx,槇ノ山,367.51666666666665,724,356.48,0.3,16,6,0.03,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,東温市,,non_adjacent_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,incompatible_municipality,municipality_incompatible_strong,"mountain=高森山(#3); candidate=summit-candidate:fcfb64bccceb89d4; track=""槇ノ山""; score=0.5; name_tier=strong; ele_diff=356.48m; loc=mismatch_warning; act_conf=high"
3,高森山,summit-candidate:9a0532ee2b40e5f3,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,725.5,724,1.5,0.13,20,9,0.06,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,東温市,,non_adjacent_municipality,愛南町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,incompatible_municipality,municipality_incompatible_strong,"mountain=高森山(#3); candidate=summit-candidate:9a0532ee2b40e5f3; track=""瀬戸黒森・三森・羽子山・観音森""; score=0.33; name_tier=none; ele_diff=1.5m; loc=mismatch_warning; act_conf=high"
3,高森山,summit-candidate:0048d4d3a7981b80,yamap_2025-01-03_07_19.gpx,壺神山・滝山・足山・皿が森,697.5172644320495,724,26.48,0.07,21,13,0,false,false,none,deprioritized,high,resolve_conflict,municipality_incompatible_strong,東温市,,non_adjacent_municipality,大洲市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,incompatible_municipality,shared_candidate,"mountain=高森山(#3); candidate=summit-candidate:0048d4d3a7981b80; track=""壺神山・滝山・足山・皿が森""; score=0.27; name_tier=none; ele_diff=26.48m; loc=mismatch_warning; act_conf=high"
4,岩伽羅山,summit-candidate:e7ae682a07af2e10,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),719.2533333333334,696,23.25,0.69,1,2,0.02,false,true,medium,high,high,resolve_conflict,location_uncertain_keep,東温市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=岩伽羅山(#4); candidate=summit-candidate:e7ae682a07af2e10; track=""高森山・岩伽羅山・衣掛山・吉山(吉山城址)""; score=0.69; name_tier=strong; ele_diff=23.25m; loc=strong_overlap; act_conf=high"
4,岩伽羅山,summit-candidate:d03c84134ca0989d,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),306.31,696,389.69,0.67,2,4,0.23,false,false,medium,high,high,resolve_conflict,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=岩伽羅山(#4); candidate=summit-candidate:d03c84134ca0989d; track=""高森山・岩伽羅山・衣掛山・吉山(吉山城址)""; score=0.57; name_tier=strong; ele_diff=389.69m; loc=strong_overlap; act_conf=high"
4,岩伽羅山,summit-candidate:0048d4d3a7981b80,yamap_2025-01-03_07_19.gpx,壺神山・滝山・足山・皿が森,697.5172644320495,696,1.52,0.13,7,12,0,false,false,low,deprioritized,high,resolve_conflict,municipality_incompatible_strong,東温市,,non_adjacent_municipality,大洲市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,incompatible_municipality,shared_candidate,"mountain=岩伽羅山(#4); candidate=summit-candidate:0048d4d3a7981b80; track=""壺神山・滝山・足山・皿が森""; score=0.33; name_tier=none; ele_diff=1.52m; loc=mismatch_warning; act_conf=high"
4,岩伽羅山,summit-candidate:61304308f9a58d0d,yamap_2026-01-11_07_50.gpx,黒岩岳,694.3566666666667,696,1.64,0.13,8,13,0,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,東温市,,non_adjacent_municipality,伊予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,incompatible_municipality,municipality_incompatible_strong,"mountain=岩伽羅山(#4); candidate=summit-candidate:61304308f9a58d0d; track=""黒岩岳""; score=0.33; name_tier=none; ele_diff=1.64m; loc=mismatch_warning; act_conf=high"
4,岩伽羅山,summit-candidate:cf1e11202c4f4280,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,694.2914342760145,696,1.71,0.13,9,12,0.06,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,東温市,,non_adjacent_municipality,砥部町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,incompatible_municipality,municipality_incompatible_strong,"mountain=岩伽羅山(#4); candidate=summit-candidate:cf1e11202c4f4280; track=""城山・水梨山・向山""; score=0.33; name_tier=none; ele_diff=1.71m; loc=mismatch_warning; act_conf=high"
4,岩伽羅山,summit-candidate:4a22801b12460992,yamap_2026-01-25_07_43.gpx,船ヶ迫岳・鎌倉山,676.61,696,19.39,0.07,10,14,0,false,false,none,deprioritized,high,resolve_conflict,municipality_incompatible_strong,東温市,,non_adjacent_municipality,内子町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,incompatible_municipality,shared_candidate,"mountain=岩伽羅山(#4); candidate=summit-candidate:4a22801b12460992; track=""船ヶ迫岳・鎌倉山""; score=0.27; name_tier=none; ele_diff=19.39m; loc=mismatch_warning; act_conf=high"
5,衣掛山,summit-candidate:d03c84134ca0989d,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),306.31,463,156.69,0.67,1,5,0.1,false,false,medium,high,high,resolve_conflict,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=衣掛山(#5); candidate=summit-candidate:d03c84134ca0989d; track=""高森山・岩伽羅山・衣掛山・吉山(吉山城址)""; score=0.57; name_tier=strong; ele_diff=156.69m; loc=strong_overlap; act_conf=high"
5,衣掛山,summit-candidate:e7ae682a07af2e10,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),719.2533333333334,463,256.25,0.57,2,3,0.13,false,true,medium,high,high,resolve_conflict,location_uncertain_keep,東温市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=衣掛山(#5); candidate=summit-candidate:e7ae682a07af2e10; track=""高森山・岩伽羅山・衣掛山・吉山(吉山城址)""; score=0.57; name_tier=strong; ele_diff=256.25m; loc=strong_overlap; act_conf=high"
5,衣掛山,summit-candidate:0eff3d1ea2b48d73,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,456.90483803547824,463,6.1,0.33,4,16,0,false,false,low,high,high,resolve_conflict,location_uncertain_keep,東温市,,non_adjacent_municipality,伊予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,top_candidate_for_multiple_mountains,shared_candidate,"mountain=衣掛山(#5); candidate=summit-candidate:0eff3d1ea2b48d73; track=""谷上山・権現山・白滝山・障子山""; score=0.33; name_tier=none; ele_diff=6.1m; loc=mismatch_warning; act_conf=high"
5,衣掛山,summit-candidate:62d2811f5d1a9f29,yamap_2025-03-30_07_01.gpx,竜王山,459.07666666666665,463,3.92,0.33,5,11,0.06,false,false,low,high,high,resolve_conflict,location_uncertain_keep,東温市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=衣掛山(#5); candidate=summit-candidate:62d2811f5d1a9f29; track=""竜王山""; score=0.33; name_tier=none; ele_diff=3.92m; loc=mismatch_warning; act_conf=high"
5,衣掛山,summit-candidate:159deb385560c198,yamap_2022-06-20_12_02.gpx,安神山・鷲ヶ頭山,436.9143046126708,463,26.09,0.22,7,7,0,false,false,none,low,high,resolve_conflict,adjacent_but_deep_inside,東温市,,adjacent_municipality,今治市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,adjacent_but_deep_inside,shared_candidate,"mountain=衣掛山(#5); candidate=summit-candidate:159deb385560c198; track=""安神山・鷲ヶ頭山""; score=0.27; name_tier=none; ele_diff=26.09m; loc=mismatch_warning; act_conf=high"
5,衣掛山,summit-candidate:43911aa413390192,yamap_2022-06-29_08_48.gpx,横山(横山城址),449.0333333333333,463,13.97,0.22,8,10,0,false,false,none,low,high,resolve_conflict,adjacent_but_deep_inside,東温市,,adjacent_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,adjacent_but_deep_inside,shared_candidate,"mountain=衣掛山(#5); candidate=summit-candidate:43911aa413390192; track=""横山(横山城址)""; score=0.27; name_tier=none; ele_diff=13.97m; loc=mismatch_warning; act_conf=high"
5,衣掛山,summit-candidate:3c28b6ebd5a97155,yamap_2024-03-16_13_58.gpx,斎藤山,472.13310176947385,463,9.13,0.13,10,13,0,false,false,low,deprioritized,high,resolve_conflict,municipality_incompatible_strong,東温市,,non_adjacent_municipality,大洲市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,incompatible_municipality,shared_candidate,"mountain=衣掛山(#5); candidate=summit-candidate:3c28b6ebd5a97155; track=""斎藤山""; score=0.33; name_tier=none; ele_diff=9.13m; loc=mismatch_warning; act_conf=high"
