"mountain_no","mountain_name","summit_candidate_id","candidate_rank","candidate_review_classification","grounding_assisted_candidate_score","grounding_match_status","grounding_distance_m","grounding_distance_tier","grounding_elevation_diff_m","source_gpx_basename","track_name","stage21_link_status","review_reason_codes","notes"
"3","高森山","summit-candidate:e7ae682a07af2e10","1","auto_supported_strict_grounding_match","0.995","strict_grounding_match","0","strict_grounding_match","4.9","yamap_2022-01-22_09_04.gpx","高森山・岩伽羅山・衣掛山・吉山(吉山城址)","not_in_stage21","strict_grounding_match","mountain=高森山(#3); candidate=summit-candidate:e7ae682a07af2e10; grounding_match=strict_grounding_match; score=0.995"
