"mountain_no","mountain_name","review_classification","active_review_required","top_summit_candidate_id","top_grounding_assisted_score","second_summit_candidate_id","score_gap_to_second","grounding_reference_status","has_usable_coordinate","coordinate_conflict","grounding_distance_m","grounding_distance_tier","grounding_elevation_diff_m","grounding_name_match_status","grounding_municipality_match_status","stage21_review_status","stage21_top_candidate_id","stage21_stage23_agree","candidate_count","candidate_count_within_50m","candidate_count_within_250m","review_reason_codes","notes"
"410","丸石山","review_required_conflict","true","summit-candidate:0cc9c1186612ceaa","0.4","summit-candidate:422a9e74717ca96d","0","usable","true","false","16980.5","grounding_contradicted_or_unrelated","","","","deprioritized","summit-candidate:422a9e74717ca96d","false","4","0","0","stage21_stage23_top_candidate_disagreement",""
"435","東ノ冠岳","review_required_conflict","true","summit-candidate:22e40e9eb117a033","0.46","summit-candidate:b73a23fa4b3abc39","0.15600000000000003","usable","true","false","468.7","far_grounding_candidate","400.1","exact","exact","deprioritized","summit-candidate:b73a23fa4b3abc39","false","2","0","0","stage21_stage23_top_candidate_disagreement",""
"439","天満山","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:69652a1c97f3b2eb","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"471","花見山","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:5f001ac124f82ef6","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"472","剣ノ山","review_required_conflict","true","summit-candidate:7a53852cc6c3e971","0.448","summit-candidate:740ae36ed8c63d60","0","usable","true","false","11435.2","grounding_contradicted_or_unrelated","","","","deprioritized","summit-candidate:78274ad93e160452","false","5","0","0","stage21_stage23_top_candidate_disagreement",""
"479","四本松","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:e8b129f70e703be5","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"491","笹峠山","review_required_conflict","true","summit-candidate:05007aaf499a4ecc","0.4","","","usable","true","false","5852.5","grounding_contradicted_or_unrelated","","","","deprioritized","summit-candidate:118b217506eb653f","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"499","台ヶ森","review_required_conflict","true","summit-candidate:7a5ca8d918f43720","0.36","summit-candidate:c9e357d000632346","0","usable","true","false","3205.4","grounding_contradicted_or_unrelated","","","","deprioritized","summit-candidate:53a6401abf71c488","false","3","0","0","stage21_stage23_top_candidate_disagreement",""
"500","丸山","review_required_conflict","true","summit-candidate:453327d51d16e202","0.36","summit-candidate:b87c90ebd1eb0d06","0","usable","true","false","3102.8","grounding_contradicted_or_unrelated","","","","deprioritized","summit-candidate:b87c90ebd1eb0d06","false","6","0","0","stage21_stage23_top_candidate_disagreement",""
"502","うつむき山","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:6b0155a434d72d79","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"503","妙見山","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:6b0155a434d72d79","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"504","鉢が森","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:51c8bc6a368c422c","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"507","牛ヶ首","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:339138a4e53293da","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"508","三石山","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:f028aab45221cee6","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"509","感応寺山","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:0048d4d3a7981b80","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"510","水無権現","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:4a22801b12460992","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"511","秋葉山","review_required_conflict","true","summit-candidate:f12898f5821b63b8","0.32","summit-candidate:23316af255d30882","0","usable","true","false","11905.5","grounding_contradicted_or_unrelated","","","","low","summit-candidate:0bd3d051cdb972fd","false","3","0","0","stage21_stage23_top_candidate_disagreement",""
"512","黒山","review_required_conflict","true","summit-candidate:99b1b356cad63b98","0.32","summit-candidate:64a47ed9c06f56d5","0","usable","true","false","50968.7","grounding_contradicted_or_unrelated","","","","deprioritized","summit-candidate:71b10e23075edf20","false","10","0","0","stage21_stage23_top_candidate_disagreement",""
"513","大野山","review_required_conflict","true","summit-candidate:53bf856dccad5eab","0.32","summit-candidate:8326f30918c16cbe","0","usable","true","false","95296.5","grounding_contradicted_or_unrelated","","","","deprioritized","summit-candidate:17a471cc45af2c05","false","4","0","0","stage21_stage23_top_candidate_disagreement",""
"514","棟山","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:5f31b84e049f61fa","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"515","星ヶ森","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:9669b668bebfc145","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"516","草屋敷","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:f55ffb534aa2ae4c","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"517","大熊山","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:d1269170b687c5bc","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"519","蒲山","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:a0ef25e9a532b62e","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"520","牛ノ峯","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:606168b97944fce5","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"521","小森","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:0ff024bf702c13bb","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"522","辻ヶ峰","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:6a1baa0667de8a9d","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"523","常住","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:d5a6fcb592162088","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"524","熊鷹山","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:8078eb6cc96c519a","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"525","櫛ヶ峰","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:282882317c3aab0b","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"526","大旗山","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:ee9d736a090185dd","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"527","兵庫山","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:e2c08955f9275289","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"528","生之越","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:777bcc5c6ed2c27e","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"529","玉取山","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:0886436b79473a6c","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"530","三ヶ森","review_required_conflict","true","","0","","","usable","true","false","","no_candidate","","exact","exact","deprioritized","summit-candidate:5771cdd191c3861d","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
"531","扇山","review_required_conflict","true","summit-candidate:9acc21860aa8a208","0.32","","","usable","true","false","40649.3","grounding_contradicted_or_unrelated","","","","deprioritized","summit-candidate:02fa4cfab6fa90d3","false","1","0","0","stage21_stage23_top_candidate_disagreement",""
