mountain_no,mountain_name,summit_candidate_id,source_gpx_basename,track_name,candidate_ele_m,mountain_elevation_m,elevation_diff_m,location_refined_candidate_score,location_refined_rank_for_mountain,location_refined_rank_for_summit_candidate,score_gap_to_next_candidate,mutual_top1,mutual_top3,confidence,review_priority,compact_review_priority,review_bucket,location_refinement_level,csv_municipality,csv_island,matched_terms,nearest_display_name,review_reason_codes,review_priority_reason_codes,compact_review_reason_codes,notes
1,関ヶ森,summit-candidate:192b785fe79890e5,yamap_2025-10-26_11_45.gpx,堂所山,592.0266666666666,592,0.03,0.3105,6,4,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,松山市,,,"宇和町山田, 西予市, 愛媛県, 796-0912, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,location_mismatch_warning,mountain=関ヶ森(#1); candidate=summit-candidate:192b785fe79890e5; ref_score=0.3105; ref_rank=6; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,summit-candidate:9cc74b44e1289236,yamap_2024-12-01_06_40.gpx,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,589.3233333333334,592,2.68,0.3105,7,16,0,false,false,low,high,high,resolve_conflict,boundary_tolerated_mismatch,松山市,,,"市道下谷線, 金生町山田井, 四国中央市, 愛媛県, 769-1623, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,shared_candidate,"mountain=関ヶ森(#1); candidate=summit-candidate:9cc74b44e1289236; ref_score=0.3105; ref_rank=7; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
1,関ヶ森,summit-candidate:a637fbc518f58ac5,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,600.8033333333334,592,8.8,0.3105,8,6,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,松山市,,,"南方, 東温市, 愛媛県, 791-0399, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,location_mismatch_warning,mountain=関ヶ森(#1); candidate=summit-candidate:a637fbc518f58ac5; ref_score=0.3105; ref_rank=8; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,summit-candidate:b6f296c230c1891d,yamap_2022-04-16_07_39.gpx,東三方ヶ森,598.0666666666667,592,6.07,0.3105,9,2,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,松山市,,,"寺尾重信線, 丹原町関屋, 西条市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,location_mismatch_warning,mountain=関ヶ森(#1); candidate=summit-candidate:b6f296c230c1891d; ref_score=0.3105; ref_rank=9; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,summit-candidate:c1f175d0616be696,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,589.8691282114027,592,2.13,0.3105,10,7,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,松山市,,,"砥部町, 伊予郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,location_mismatch_warning,mountain=関ヶ森(#1); candidate=summit-candidate:c1f175d0616be696; ref_score=0.3105; ref_rank=10; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,summit-candidate:c8607e1f03bb5db1,yamap_2024-12-01_06_40.gpx,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,585.22,592,6.78,0.3105,11,16,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,松山市,,,"林道金見山線, 金生町山田井, 四国中央市, 愛媛県, 769-1623, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=関ヶ森(#1); candidate=summit-candidate:c8607e1f03bb5db1; ref_score=0.3105; ref_rank=11; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,summit-candidate:d71483d289d0c575,yamap_2025-01-24_13_34.gpx,御篠山・松葉山（松葉城址）・烏殿,583.88,592,8.12,0.3105,12,8,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,松山市,,,"宇和町常定寺, 西予市, 愛媛県, 797-0006, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,location_mismatch_warning,mountain=関ヶ森(#1); candidate=summit-candidate:d71483d289d0c575; ref_score=0.3105; ref_rank=12; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,summit-candidate:edac81b361bdc70c,yamap_2024-12-01_06_40.gpx,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,591.7966666666667,592,0.2,0.3105,13,16,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,松山市,,,"大野原町海老済, 三好市, 徳島県, 778-8501, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=関ヶ森(#1); candidate=summit-candidate:edac81b361bdc70c; ref_score=0.3105; ref_rank=13; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,summit-candidate:f028aab45221cee6,yamap_2025-12-20_07_28.gpx,池ノ城山,599.1233333333333,592,7.12,0.3105,14,6,0.051,false,false,low,high,high,resolve_conflict,boundary_tolerated_mismatch,松山市,,,"内子町, 喜多郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,shared_candidate,"mountain=関ヶ森(#1); candidate=summit-candidate:f028aab45221cee6; ref_score=0.3105; ref_rank=14; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
1,関ヶ森,summit-candidate:13aa9354da4eb6d6,yamap_2025-03-30_12_56.gpx,京の森・大迫山,572.4394591518229,592,19.56,0.2595,15,14,0,false,false,none,high,high,resolve_conflict,boundary_tolerated_mismatch,松山市,,,"大洲市, 喜多郡, 愛媛県, 795-0307, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,shared_candidate,"mountain=関ヶ森(#1); candidate=summit-candidate:13aa9354da4eb6d6; ref_score=0.2595; ref_rank=15; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
1,関ヶ森,summit-candidate:339138a4e53293da,yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,571.1733333333333,592,20.83,0.2595,18,14,0,false,false,none,high,high,resolve_conflict,boundary_tolerated_mismatch,松山市,,,"新居浜市, 愛媛県, 792-0846, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,shared_candidate,"mountain=関ヶ森(#1); candidate=summit-candidate:339138a4e53293da; ref_score=0.2595; ref_rank=18; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
2,観音山,summit-candidate:13b7a4bb8154974a,yamap_2024-03-10_07_12.gpx,夫婦山・白山・観音山・国見山・城山・御勧請山,336.02549564153543,518,181.97,0.6345,3,5,0,false,false,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"南白水三丁目, 下伊台町, 松山市, 愛媛県, 791-0112, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,mountain=観音山(#2); candidate=summit-candidate:13b7a4bb8154974a; ref_score=0.6345; ref_rank=3; loc_level=exact_municipality_match; priority=high; priority_reasons=top_candidate_for_multiple_mountains
2,観音山,summit-candidate:74dd1729abbd7bb5,yamap_2023-01-03_07_36.gpx,福見山・河原樋山・真松嶺・柿王寺森,538.9699999999999,518,20.97,0.439,12,6,0,false,false,low,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"河中平井停車場線, 河中町, 松山市, 愛媛県, 791-0132, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,mountain=観音山(#2); candidate=summit-candidate:74dd1729abbd7bb5; ref_score=0.439; ref_rank=12; loc_level=exact_municipality_match; priority=high; priority_reasons=top_candidate_for_multiple_mountains
2,観音山,summit-candidate:7d7066baad9d7077,yamap_2022-03-03_10_47.gpx,奥之城山・ヌタノサコ,505.77666666666664,518,12.22,0.439,13,7,0,false,false,low,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"湯山柳, 松山市, 愛媛県, 790-2648, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,mountain=観音山(#2); candidate=summit-candidate:7d7066baad9d7077; ref_score=0.439; ref_rank=13; loc_level=exact_municipality_match; priority=high; priority_reasons=top_candidate_for_multiple_mountains
2,観音山,summit-candidate:0c210f0edfbda06f,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,522.6766666666666,518,4.68,0.3105,15,6,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,松山市,,,"東温市, 愛媛県, 791-0399, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,location_mismatch_warning,mountain=観音山(#2); candidate=summit-candidate:0c210f0edfbda06f; ref_score=0.3105; ref_rank=15; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
2,観音山,summit-candidate:ea5f711625df386b,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,510.2597700981308,518,7.74,0.3105,16,14,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,松山市,,,"大平砥部線, 鵜崎, 伊予市, 伊予郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,location_mismatch_warning,mountain=観音山(#2); candidate=summit-candidate:ea5f711625df386b; ref_score=0.3105; ref_rank=16; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
2,観音山,summit-candidate:f19fd681c4c84753,yamap_2025-02-28_07_34.gpx,綱付山・幻城上城,516.7233333333334,518,1.28,0.3105,17,4,0.051,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,松山市,,,"小松町新屋敷, 西条市, 愛媛県, 799-1199, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=観音山(#2); candidate=summit-candidate:f19fd681c4c84753; ref_score=0.3105; ref_rank=17; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
2,観音山,summit-candidate:51c8bc6a368c422c,yamap_2026-01-18_09_11.gpx,竜王の峰,542.5079186549784,518,24.51,0.2595,20,16,0,false,false,none,high,high,resolve_conflict,boundary_tolerated_mismatch,松山市,,,"宇和町野田, 西予市, 愛媛県, 797-0111, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,shared_candidate,"mountain=観音山(#2); candidate=summit-candidate:51c8bc6a368c422c; ref_score=0.2595; ref_rank=20; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
3,高森山,summit-candidate:e7ae682a07af2e10,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),719.2533333333334,724,4.75,0.7875,1,1,0.153,true,true,medium,high,high,resolve_conflict,exact_municipality_match,東温市,,東温市,"樋口, 東温市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=高森山(#3); candidate=summit-candidate:e7ae682a07af2e10; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
3,高森山,summit-candidate:d03c84134ca0989d,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),306.31,724,417.69,0.6345,2,2,0.0775,false,true,medium,high,high,resolve_conflict,exact_municipality_match,東温市,,東温市,"志津川南一丁目, 志津川, 東温市, 愛媛県, 791-0204, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,mountain=高森山(#3); candidate=summit-candidate:d03c84134ca0989d; ref_score=0.6345; ref_rank=2; loc_level=exact_municipality_match; priority=high; priority_reasons=top_candidate_for_multiple_mountains
3,高森山,summit-candidate:b3cf76c035511afe,yamap_2026-02-22_06_23.gpx,大森山,737.4383606793477,724,13.44,0.557,3,5,0.102,false,false,medium,high,high,check_location_warning,boundary_tolerated_mismatch,東温市,,,"大洲市, 愛媛県, 795-0307, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=高森山(#3); candidate=summit-candidate:b3cf76c035511afe; ref_score=0.557; ref_rank=3; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,summit-candidate:19ab381ef6c337af,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,993.1336935716172,724,269.13,0.455,4,6,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,東温市,,,"大洲市, 愛媛県, 797-1608, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=高森山(#3); candidate=summit-candidate:19ab381ef6c337af; ref_score=0.455; ref_rank=4; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,summit-candidate:230b9847a05c8052,yamap_2025-03-17_14_08.gpx,大登山,362.42333333333335,724,361.58,0.455,5,4,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,東温市,,,"宿間, 内子町, 喜多郡, 愛媛県, 795-0301, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=高森山(#3); candidate=summit-candidate:230b9847a05c8052; ref_score=0.455; ref_rank=5; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,summit-candidate:428f403ddcc5a31a,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,904.780552530514,724,180.78,0.455,6,7,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,東温市,,,"大洲市, 愛媛県, 797-1608, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=高森山(#3); candidate=summit-candidate:428f403ddcc5a31a; ref_score=0.455; ref_rank=6; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,summit-candidate:5f31b84e049f61fa,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,798.325694253476,724,74.33,0.455,7,7,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,東温市,,,"池田川崎線, 大洲市, 喜多郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=高森山(#3); candidate=summit-candidate:5f31b84e049f61fa; ref_score=0.455; ref_rank=7; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,summit-candidate:682d61b87016166b,yamap_2025-03-17_13_17.gpx,高森山,307.18333333333334,724,416.82,0.455,8,3,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,東温市,,,"知清, 内子町, 喜多郡, 愛媛県, 791-3399, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=高森山(#3); candidate=summit-candidate:682d61b87016166b; ref_score=0.455; ref_rank=8; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,summit-candidate:7a8dca9b423536f5,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,836.1037770875326,724,112.1,0.455,9,7,0,false,false,low,high,high,resolve_conflict,boundary_tolerated_mismatch,東温市,,,"内子町, 喜多郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,shared_candidate,"mountain=高森山(#3); candidate=summit-candidate:7a8dca9b423536f5; ref_score=0.455; ref_rank=9; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
3,高森山,summit-candidate:a9b00b48e0c94eab,yamap_2026-01-31_13_52.gpx,高森山,631.8566666666667,724,92.14,0.455,10,4,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,東温市,,,"宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=高森山(#3); candidate=summit-candidate:a9b00b48e0c94eab; ref_score=0.455; ref_rank=10; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,summit-candidate:e55456349660bd14,yamap_2026-01-31_10_49.gpx,遠見山,325.42,724,398.58,0.455,11,6,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,東温市,,,"吉田町立間尻, 元町, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=高森山(#3); candidate=summit-candidate:e55456349660bd14; ref_score=0.455; ref_rank=11; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,summit-candidate:f39b40bd0d9b0192,yamap_2026-01-31_07_40.gpx,槇ノ山,433.24,724,290.76,0.455,12,3,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,東温市,,,"藤江, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=高森山(#3); candidate=summit-candidate:f39b40bd0d9b0192; ref_score=0.455; ref_rank=12; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,summit-candidate:f55ffb534aa2ae4c,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,825.9826876717713,724,101.98,0.455,13,7,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,東温市,,,"河辺町川上, 大洲市, 愛媛県, 797-1608, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=高森山(#3); candidate=summit-candidate:f55ffb534aa2ae4c; ref_score=0.455; ref_rank=13; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,summit-candidate:fcfb64bccceb89d4,yamap_2026-01-31_07_40.gpx,槇ノ山,367.51666666666665,724,356.48,0.455,14,3,0.1445,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,東温市,,,"藤江, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,location_mismatch_warning,mountain=高森山(#3); candidate=summit-candidate:fcfb64bccceb89d4; ref_score=0.455; ref_rank=14; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,summit-candidate:02fa4cfab6fa90d3,yamap_2022-12-12_08_41.gpx,遠ヶ森,731.4733333333334,724,7.47,0.3105,15,6,0,false,false,low,high,high,resolve_conflict,boundary_tolerated_mismatch,東温市,,,"国道440号, 久谷町, 松山市, 愛媛県, 791-2133, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,shared_candidate,"mountain=高森山(#3); candidate=summit-candidate:02fa4cfab6fa90d3; ref_score=0.3105; ref_rank=15; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
3,高森山,summit-candidate:38105da918da8262,yamap_2025-01-03_07_19.gpx,壺神山・滝山・足山・皿が森,733.0708946789382,724,9.07,0.3105,16,9,0,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,東温市,,,"長浜町今坊, 大洲市, 愛媛県, 799-3411, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,location_mismatch_warning,mountain=高森山(#3); candidate=summit-candidate:38105da918da8262; ref_score=0.3105; ref_rank=16; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,summit-candidate:9a0532ee2b40e5f3,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,725.5,724,1.5,0.3105,17,8,0.051,false,false,low,high,high,check_location_warning,boundary_tolerated_mismatch,東温市,,,"愛南町, 南宇和郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,location_mismatch_warning,mountain=高森山(#3); candidate=summit-candidate:9a0532ee2b40e5f3; ref_score=0.3105; ref_rank=17; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,summit-candidate:0048d4d3a7981b80,yamap_2025-01-03_07_19.gpx,壺神山・滝山・足山・皿が森,697.5172644320495,724,26.48,0.2595,18,12,0,false,false,none,high,high,resolve_conflict,boundary_tolerated_mismatch,東温市,,,"無事喜地, 長浜町大越, 大洲市, 愛媛県, 799-3411, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,shared_candidate,"mountain=高森山(#3); candidate=summit-candidate:0048d4d3a7981b80; ref_score=0.2595; ref_rank=18; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
4,岩伽羅山,summit-candidate:e7ae682a07af2e10,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),719.2533333333334,696,23.25,0.7365,1,2,0.102,false,true,medium,high,high,resolve_conflict,exact_municipality_match,東温市,,東温市,"樋口, 東温市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=岩伽羅山(#4); candidate=summit-candidate:e7ae682a07af2e10; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
4,岩伽羅山,summit-candidate:d03c84134ca0989d,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),306.31,696,389.69,0.6345,2,3,0.1955,false,true,medium,high,high,resolve_conflict,exact_municipality_match,東温市,,東温市,"志津川南一丁目, 志津川, 東温市, 愛媛県, 791-0204, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,mountain=岩伽羅山(#4); candidate=summit-candidate:d03c84134ca0989d; ref_score=0.6345; ref_rank=2; loc_level=exact_municipality_match; priority=high; priority_reasons=top_candidate_for_multiple_mountains
4,岩伽羅山,summit-candidate:0048d4d3a7981b80,yamap_2025-01-03_07_19.gpx,壺神山・滝山・足山・皿が森,697.5172644320495,696,1.52,0.3105,4,10,0,false,false,low,high,high,resolve_conflict,boundary_tolerated_mismatch,東温市,,,"無事喜地, 長浜町大越, 大洲市, 愛媛県, 799-3411, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,shared_candidate,"mountain=岩伽羅山(#4); candidate=summit-candidate:0048d4d3a7981b80; ref_score=0.3105; ref_rank=4; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
