decision_row_id,mountain_no,mountain_name,suggested_summit_candidate_id,source_gpx_basename,track_name,candidate_ele_m,mountain_elevation_m,elevation_diff_m,location_refined_candidate_score,review_bucket,compact_review_priority,review_packet_id,review_packet_path,decision_status,accepted_summit_candidate_id,rejected_summit_candidate_ids,needs_external_map_check,needs_redetection,decision_basis,reviewer_note,reviewed_at,reviewer
dec-0084,84,豊受山,summit-candidate:2f7dbee4c5bde53e,yamap_2022-05-07_07_14.gpx,寒川山・鋸山・七々木山・豊受山・赤星山,1251.9766666666667,1247,4.98,0.7875,resolve_conflict,high,gpx_group_0071,review_packets/gpx_groups/gpx_group_0071_yamap_2022-05-07_07_14.md,pending_review,,,,,,,,
dec-0085,85,赤星山,summit-candidate:db51ae1b2be57eea,yamap_2022-05-07_07_14.gpx,寒川山・鋸山・七々木山・豊受山・赤星山,1451.0833333333333,1453,1.92,0.7875,accept_candidate_after_map_check,medium,gpx_group_0071,review_packets/gpx_groups/gpx_group_0071_yamap_2022-05-07_07_14.md,pending_review,,,,,,,,
dec-0086,86,七々木山,summit-candidate:2f7dbee4c5bde53e,yamap_2022-05-07_07_14.gpx,寒川山・鋸山・七々木山・豊受山・赤星山,1251.9766666666667,1145,106.98,0.6345,resolve_conflict,high,gpx_group_0071,review_packets/gpx_groups/gpx_group_0071_yamap_2022-05-07_07_14.md,pending_review,,,,,,,,
dec-0087,87,鋸山,summit-candidate:2f7dbee4c5bde53e,yamap_2022-05-07_07_14.gpx,寒川山・鋸山・七々木山・豊受山・赤星山,1251.9766666666667,1017,234.98,0.6345,resolve_conflict,high,gpx_group_0071,review_packets/gpx_groups/gpx_group_0071_yamap_2022-05-07_07_14.md,pending_review,,,,,,,,
dec-0088,88,翠波峰,summit-candidate:2f7dbee4c5bde53e,yamap_2022-05-07_07_14.gpx,寒川山・鋸山・七々木山・豊受山・赤星山,1251.9766666666667,891,360.98,0.6345,resolve_conflict,high,gpx_group_0071,review_packets/gpx_groups/gpx_group_0071_yamap_2022-05-07_07_14.md,pending_review,,,,,,,,
dec-0089,89,平石山,summit-candidate:2f7dbee4c5bde53e,yamap_2022-05-07_07_14.gpx,寒川山・鋸山・七々木山・豊受山・赤星山,1251.9766666666667,826,425.98,0.6345,resolve_conflict,high,gpx_group_0071,review_packets/gpx_groups/gpx_group_0071_yamap_2022-05-07_07_14.md,pending_review,,,,,,,,
dec-0090,90,割石東山,summit-candidate:4b33f9c73e644793,yamap_2022-05-15_06_10.gpx,割石東山・青滝山・堂ヶ森,1076.4162189328617,1074,2.42,0.7875,accept_candidate_after_map_check,medium,gpx_group_0074,review_packets/gpx_groups/gpx_group_0074_yamap_2022-05-15_06_10.md,pending_review,,,,,,,,
dec-0091,91,青滝山,summit-candidate:242762a3c600ff91,yamap_2022-05-15_06_10.gpx,割石東山・青滝山・堂ヶ森,1301.993333333333,1303,1.01,0.7875,resolve_conflict,high,gpx_group_0074,review_packets/gpx_groups/gpx_group_0074_yamap_2022-05-15_06_10.md,pending_review,,,,,,,,
dec-0092,92,堂ヶ森,summit-candidate:bb644412fd9a132c,yamap_2022-05-15_06_10.gpx,割石東山・青滝山・堂ヶ森,1682.5333333333335,1689,6.47,0.7875,accept_candidate_after_map_check,medium,gpx_group_0074,review_packets/gpx_groups/gpx_group_0074_yamap_2022-05-15_06_10.md,pending_review,,,,,,,,
dec-0093,93,南尖峰,summit-candidate:3b98b67bbe0fe0f9,yamap_2022-05-22_08_09.gpx,石鎚山・天狗岳・南尖峰,1979.1701508543217,1982,2.83,0.608,resolve_conflict,high,gpx_group_0115,review_packets/gpx_groups/gpx_group_0115_yamap_2022-05-22_08_09.md,pending_review,,,,,,,,
dec-0094,94,自念子ノ頭,summit-candidate:6b5100f449c22108,yamap_2022-05-25_09_48.gpx,自念子ノ頭,1698.7424939329492,1702,3.26,0.608,check_location_warning,high,gpx_group_0260,review_packets/gpx_groups/gpx_group_0260_yamap_2022-05-25_09_48.md,pending_review,,,,,,,,
dec-0095,95,勝山,summit-candidate:91cacd7deced8470,yamap_2022-06-04_14_13.gpx,勝山,129.4799661552467,131,1.52,0.7875,accept_candidate_after_map_check,medium,gpx_group_0149,review_packets/gpx_groups/gpx_group_0149_yamap_2022-06-04_14_13.md,pending_review,,,,,,,,
dec-0096,96,姫草,summit-candidate:dc456a72b89d4d52,yamap_2022-06-16_16_00.gpx,姫草,1272.03184660662,1274,1.97,0.7875,resolve_conflict,high,gpx_group_0107,review_packets/gpx_groups/gpx_group_0107_yamap_2022-06-16_16_00.md,pending_review,,,,,,,,
dec-0097,97,牛城,summit-candidate:dc456a72b89d4d52,yamap_2022-06-16_16_00.gpx,姫草,1272.03184660662,1342,69.97,0.6345,resolve_conflict,high,gpx_group_0107,review_packets/gpx_groups/gpx_group_0107_yamap_2022-06-16_16_00.md,pending_review,,,,,,,,
dec-0098,98,積善山,summit-candidate:76a5e492c9dcf980,yamap_2022-06-18_11_15.gpx,積善山,363.7359939346231,370,6.26,0.713,accept_candidate_after_map_check,medium,gpx_group_0176,review_packets/gpx_groups/gpx_group_0176_yamap_2022-06-18_11_15.md,pending_review,,,,,,,,
dec-0099,99,鉢巻山,summit-candidate:50aa5073a99759cf,yamap_2022-06-18_14_26.gpx,立石山,133.6903994266386,142,8.31,0.713,resolve_conflict,high,gpx_group_0010,review_packets/gpx_groups/gpx_group_0010_yamap_2022-06-18_14_26.md,pending_review,,,,,,,,
dec-0100,100,立石山,summit-candidate:50aa5073a99759cf,yamap_2022-06-18_14_26.gpx,立石山,133.6903994266386,139,5.31,0.713,resolve_conflict,high,gpx_group_0010,review_packets/gpx_groups/gpx_group_0010_yamap_2022-06-18_14_26.md,pending_review,,,,,,,,
dec-0101,101,鷲ヶ頭山,summit-candidate:159deb385560c198,yamap_2022-06-20_12_02.gpx,安神山・鷲ヶ頭山,436.9143046126708,436,0.91,0.713,resolve_conflict,high,gpx_group_0032,review_packets/gpx_groups/gpx_group_0032_yamap_2022-06-20_12_02.md,pending_review,,,,,,,,
dec-0102,102,安神山,summit-candidate:159deb385560c198,yamap_2022-06-20_12_02.gpx,安神山・鷲ヶ頭山,436.9143046126708,267,169.91,0.56,resolve_conflict,high,gpx_group_0032,review_packets/gpx_groups/gpx_group_0032_yamap_2022-06-20_12_02.md,pending_review,,,,,,,,
dec-0103,103,篠山,summit-candidate:c8a7a1f1d1dad353,yamap_2022-06-23_13_59.gpx,篠山,1061.6229039079428,1065,3.38,0.7875,accept_candidate_after_map_check,medium,gpx_group_0258,review_packets/gpx_groups/gpx_group_0258_yamap_2022-06-23_13_59.md,pending_review,,,,,,,,
dec-0104,104,横山(横山城址),summit-candidate:43911aa413390192,yamap_2022-06-29_08_48.gpx,横山(横山城址),449.0333333333333,453,3.97,0.7875,resolve_conflict,high,gpx_group_0054,review_packets/gpx_groups/gpx_group_0054_yamap_2022-06-29_08_48.md,pending_review,,,,,,,,
dec-0105,105,鞍瀬ノ頭,summit-candidate:846b096132c533d6,yamap_2022-07-02_07_43.gpx,石鎚山・西ノ冠岳・面河の頭・二ノ森・鞍瀬ノ頭,1879.8966666666665,1889,9.1,0.608,resolve_conflict,high,gpx_group_0106,review_packets/gpx_groups/gpx_group_0106_yamap_2022-07-02_07_43.md,pending_review,,,,,,,,
dec-0106,106,二ノ森,summit-candidate:bca203164e26ce6a,yamap_2022-07-02_07_43.gpx,石鎚山・西ノ冠岳・面河の頭・二ノ森・鞍瀬ノ頭,1924.4866666666667,1930,5.51,0.608,check_close_alternatives,high,gpx_group_0106,review_packets/gpx_groups/gpx_group_0106_yamap_2022-07-02_07_43.md,pending_review,,,,,,,,
dec-0107,107,面河の頭,summit-candidate:846b096132c533d6,yamap_2022-07-02_07_43.gpx,石鎚山・西ノ冠岳・面河の頭・二ノ森・鞍瀬ノ頭,1879.8966666666665,1866,13.9,0.557,resolve_conflict,high,gpx_group_0106,review_packets/gpx_groups/gpx_group_0106_yamap_2022-07-02_07_43.md,pending_review,,,,,,,,
dec-0108,108,西ノ冠岳,summit-candidate:b73a23fa4b3abc39,yamap_2023-09-06_13_30.gpx,冠岳,1375.6266666666668,1890,514.37,0.575,resolve_conflict,high,gpx_group_0089,review_packets/gpx_groups/gpx_group_0089_yamap_2023-09-06_13_30.md,pending_review,,,,,,,,
dec-0109,109,西黒森,summit-candidate:db28fcca36deb720,yamap_2022-07-10_07_25.gpx,男山・瓶ヶ森・西黒森,1892.6599999999999,1861,31.66,0.5835,resolve_conflict,high,gpx_group_0130,review_packets/gpx_groups/gpx_group_0130_yamap_2022-07-10_07_25.md,pending_review,,,,,,,,
dec-0110,110,小富士,summit-candidate:75832271d4e4d0ba,yamap_2022-07-14_09_57.gpx,小富士,281.5,282,0.5,0.713,resolve_conflict,high,gpx_group_0020,review_packets/gpx_groups/gpx_group_0020_yamap_2022-07-14_09_57.md,pending_review,,,,,,,,
dec-0111,111,龍石山,summit-candidate:75832271d4e4d0ba,yamap_2022-07-14_09_57.gpx,小富士,281.5,32,249.5,0.56,resolve_conflict,high,gpx_group_0020,review_packets/gpx_groups/gpx_group_0020_yamap_2022-07-14_09_57.md,pending_review,,,,,,,,
dec-0112,112,子持山,summit-candidate:93b30125fa1dcd57,yamap_2022-07-21_10_02.gpx,子持山（頂上にたどり着けず）,62.39020293366199,123,60.61,0.56,low_priority,low,gpx_group_0227,review_packets/gpx_groups/gpx_group_0227_yamap_2022-07-21_10_02.md,pending_review,,,,,,,,
dec-0113,113,大峰ヶ台,summit-candidate:8de328f982753d58,yamap_2022-08-21_15_44.gpx,大峰ヶ台,117.91000000000001,141,23.09,0.7365,accept_candidate_after_map_check,medium,gpx_group_0168,review_packets/gpx_groups/gpx_group_0168_yamap_2022-08-21_15_44.md,pending_review,,,,,,,,
dec-0114,114,世田山,summit-candidate:8f25ad4ff380df77,yamap_2026-03-06_09_00.gpx,世田山・笠松山東峰・笠松山,346.8866666666666,339,7.89,0.7875,resolve_conflict,high,gpx_group_0038,review_packets/gpx_groups/gpx_group_0038_yamap_2026-03-06_09_00.md,pending_review,,,,,,,,
dec-0115,115,笠松山,summit-candidate:9d5a3bd31bedfeda,yamap_2022-08-26_08_45.gpx,世田山・笠松山,356.6686284540569,357,0.33,0.7875,accept_candidate_after_map_check,medium,gpx_group_0169,review_packets/gpx_groups/gpx_group_0169_yamap_2022-08-26_08_45.md,pending_review,,,,,,,,
dec-0116,116,北三方ヶ森,summit-candidate:80368eea9aabeb96,yamap_2022-08-27_06_05.gpx,北三方ヶ森,964.82,978,13.18,0.557,check_location_warning,high,gpx_group_0187,review_packets/gpx_groups/gpx_group_0187_yamap_2022-08-27_06_05.md,pending_review,,,,,,,,
dec-0117,117,大友山,summit-candidate:2b56d4ad77a0c4b7,yamap_2022-09-04_12_08.gpx,大友山,404.05,407,2.95,0.7875,accept_candidate_after_map_check,medium,gpx_group_0140,review_packets/gpx_groups/gpx_group_0140_yamap_2022-09-04_12_08.md,pending_review,,,,,,,,
dec-0118,118,湯築山,summit-candidate:452c10a1db199870,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,76.83333333333333,71,5.83,0.49,resolve_conflict,high,gpx_group_0004,review_packets/gpx_groups/gpx_group_0004_yamap_2022-03-20_07_06.md,pending_review,,,,,,,,
dec-0119,119,寒風山,summit-candidate:9a59c4b620ba3792,yamap_2022-09-09_06_58.gpx,寒風山・笹ヶ峰・ちち山,1856.2533333333333,1762,94.25,0.6345,resolve_conflict,high,gpx_group_0125,review_packets/gpx_groups/gpx_group_0125_yamap_2022-09-09_06_58.md,pending_review,,,,,,,,
dec-0120,120,ちち山,summit-candidate:453327d51d16e202,yamap_2026-05-06_07_28.gpx,丸山・ちち山・笹ヶ峰,1850.97,1855,4.03,0.7875,resolve_conflict,high,gpx_group_0112,review_packets/gpx_groups/gpx_group_0112_yamap_2026-05-06_07_28.md,pending_review,,,,,,,,
dec-0121,121,笹ヶ峰,summit-candidate:453327d51d16e202,yamap_2026-05-06_07_28.gpx,丸山・ちち山・笹ヶ峰,1850.97,1860,9.03,0.7875,resolve_conflict,high,gpx_group_0112,review_packets/gpx_groups/gpx_group_0112_yamap_2026-05-06_07_28.md,pending_review,,,,,,,,
dec-0122,122,松軒山,summit-candidate:51a919059b1a6dbb,yamap_2023-01-10_10_30.gpx,由良山,194.63,190,4.63,0.49,low_priority,low,gpx_group_0144,review_packets/gpx_groups/gpx_group_0144_yamap_2023-01-10_10_30.md,pending_review,,,,,,,,
dec-0123,123,三山,summit-candidate:35b464661fa62df9,yamap_2022-09-15_09_20.gpx,三山,323.2966666666667,325,1.7,0.713,resolve_conflict,high,gpx_group_0026,review_packets/gpx_groups/gpx_group_0026_yamap_2022-09-15_09_20.md,pending_review,,,,,,,,
dec-0124,124,伊勢山,summit-candidate:bd145a45a7d01b99,yamap_2022-09-15_11_02.gpx,伊勢山,52.94,57,4.06,0.713,accept_candidate_after_map_check,medium,gpx_group_0209,review_packets/gpx_groups/gpx_group_0209_yamap_2022-09-15_11_02.md,pending_review,,,,,,,,
dec-0125,125,久司山,summit-candidate:507809fc1a4b9e4e,yamap_2022-09-15_11_50.gpx,久司山,136.67,142,5.33,0.713,accept_candidate_after_map_check,medium,gpx_group_0148,review_packets/gpx_groups/gpx_group_0148_yamap_2022-09-15_11_50.md,pending_review,,,,,,,,
dec-0126,126,石灰山,summit-candidate:35b464661fa62df9,yamap_2022-09-15_09_20.gpx,三山,323.2966666666667,216,107.3,0.56,resolve_conflict,high,gpx_group_0026,review_packets/gpx_groups/gpx_group_0026_yamap_2022-09-15_09_20.md,pending_review,,,,,,,,
dec-0127,127,古法皇山,summit-candidate:4d0f5f75da9165b8,yamap_2022-09-15_12_35.gpx,石灰山・古法皇山,269.75333333333333,279,9.25,0.713,accept_candidate_after_map_check,medium,gpx_group_0153,review_packets/gpx_groups/gpx_group_0153_yamap_2022-09-15_12_35.md,pending_review,,,,,,,,
dec-0128,128,狩江権現山,summit-candidate:ef5127a689eaf48a,yamap_2022-09-20_14_24.gpx,極山,559.4133333333333,464,95.41,0.6345,resolve_conflict,high,gpx_group_0031,review_packets/gpx_groups/gpx_group_0031_yamap_2022-09-20_14_24.md,pending_review,,,,,,,,
dec-0129,129,極山,summit-candidate:ef5127a689eaf48a,yamap_2022-09-20_14_24.gpx,極山,559.4133333333333,561,1.59,0.7875,resolve_conflict,high,gpx_group_0031,review_packets/gpx_groups/gpx_group_0031_yamap_2022-09-20_14_24.md,pending_review,,,,,,,,
dec-0130,130,高文殊山,summit-candidate:3a1a951de82d4254,yamap_2022-09-21_13_09.gpx,高文殊山,227.89170104701893,221,6.89,0.7875,accept_candidate_after_map_check,medium,gpx_group_0193,review_packets/gpx_groups/gpx_group_0193_yamap_2022-09-21_13_09.md,pending_review,,,,,,,,
dec-0131,131,三本榎,summit-candidate:8251283605282249,yamap_2022-09-26_12_07.gpx,三本榎,246.47333333333336,256,9.53,0.608,check_location_warning,high,gpx_group_0203,review_packets/gpx_groups/gpx_group_0203_yamap_2022-09-26_12_07.md,pending_review,,,,,,,,
dec-0132,132,鏡山,summit-candidate:588c967023117267,yamap_2022-09-26_14_04.gpx,鏡山,201.48000000000002,212,10.52,0.557,resolve_conflict,high,gpx_group_0044,review_packets/gpx_groups/gpx_group_0044_yamap_2022-09-26_14_04.md,pending_review,,,,,,,,
dec-0133,133,戸祇御前山,summit-candidate:7bda9ba8d2b47d6e,yamap_2022-10-01_08_30.gpx,戸祇御前山,947.3511063301806,946,1.35,0.7875,accept_candidate_after_map_check,medium,gpx_group_0259,review_packets/gpx_groups/gpx_group_0259_yamap_2022-10-01_08_30.md,pending_review,,,,,,,,
dec-0134,134,雄甲山,summit-candidate:82d3009a6c1b2511,yamap_2022-10-03_14_57.gpx,雄甲山・雌甲山,218.9593458353185,239,20.04,0.7365,resolve_conflict,high,gpx_group_0045,review_packets/gpx_groups/gpx_group_0045_yamap_2022-10-03_14_57.md,pending_review,,,,,,,,
dec-0135,135,雌甲山,summit-candidate:82d3009a6c1b2511,yamap_2022-10-03_14_57.gpx,雄甲山・雌甲山,218.9593458353185,189,29.96,0.7365,resolve_conflict,high,gpx_group_0045,review_packets/gpx_groups/gpx_group_0045_yamap_2022-10-03_14_57.md,pending_review,,,,,,,,
dec-0136,136,泉ガ森,summit-candidate:ff0e7de3b62f5ed8,yamap_2022-10-04_12_47.gpx,泉ガ森,760.3519951848507,755,5.35,0.608,check_location_warning,high,gpx_group_0265,review_packets/gpx_groups/gpx_group_0265_yamap_2022-10-04_12_47.md,pending_review,,,,,,,,
dec-0137,137,東山,summit-candidate:5c9365b2a5a9c97f,yamap_2022-12-31_15_00.gpx,星岡山,69.03333333333333,1392,1322.97,0.6345,resolve_conflict,high,gpx_group_0052,review_packets/gpx_groups/gpx_group_0052_yamap_2022-12-31_15_00.md,pending_review,,,,,,,,
dec-0138,138,前赤石山,summit-candidate:2b7cce23b57844a5,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,1699.1266666666668,1677,22.13,0.7365,resolve_conflict,high,gpx_group_0091,review_packets/gpx_groups/gpx_group_0091_yamap_2022-10-08_06_12.md,pending_review,,,,,,,,
dec-0139,139,黒崎山,summit-candidate:541ec86327b86307,yamap_2022-10-11_15_15.gpx,黒崎山,89.01666666666667,57,32.02,0.506,check_location_warning,high,gpx_group_0222,review_packets/gpx_groups/gpx_group_0222_yamap_2022-10-11_15_15.md,pending_review,,,,,,,,
dec-0140,140,高戸山,summit-candidate:aadeb26cf0359691,yamap_2022-10-14_12_05.gpx,高戸山,112.67333333333333,115,2.33,0.608,resolve_conflict,high,gpx_group_0036,review_packets/gpx_groups/gpx_group_0036_yamap_2022-10-14_12_05.md,pending_review,,,,,,,,
dec-0141,141,犬吠山,summit-candidate:cc3fbb2358d0d4fc,yamap_2022-10-14_13_01.gpx,犬吠山,120.40666666666665,124,3.59,0.608,resolve_conflict,high,gpx_group_0120,review_packets/gpx_groups/gpx_group_0120_yamap_2022-10-14_13_01.md,pending_review,,,,,,,,
dec-0142,142,泰の山,summit-candidate:aadeb26cf0359691,yamap_2022-10-14_12_05.gpx,高戸山,112.67333333333333,115,2.33,0.608,resolve_conflict,high,gpx_group_0036,review_packets/gpx_groups/gpx_group_0036_yamap_2022-10-14_12_05.md,pending_review,,,,,,,,
dec-0143,143,中三方ヶ森,summit-candidate:17b2365d322cd022,yamap_2022-10-16_10_19.gpx,楢原山・古権現山・中三方ヶ森,1212.63,1229,16.37,0.7365,accept_candidate_after_map_check,medium,gpx_group_0141,review_packets/gpx_groups/gpx_group_0141_yamap_2022-10-16_10_19.md,pending_review,,,,,,,,
dec-0144,144,古権現山,summit-candidate:0c2609d9e7e31a00,yamap_2022-10-16_10_19.gpx,楢原山・古権現山・中三方ヶ森,1012.4166666666666,1003,9.42,0.7875,accept_candidate_after_map_check,medium,gpx_group_0141,review_packets/gpx_groups/gpx_group_0141_yamap_2022-10-16_10_19.md,pending_review,,,,,,,,
dec-0145,145,楢原山,summit-candidate:c7ac7ff98cacc074,yamap_2022-10-16_10_19.gpx,楢原山・古権現山・中三方ヶ森,1037.9733333333334,1041,3.03,0.7875,accept_candidate_after_map_check,medium,gpx_group_0141,review_packets/gpx_groups/gpx_group_0141_yamap_2022-10-16_10_19.md,pending_review,,,,,,,,
dec-0146,146,西港山,summit-candidate:bf2b3499e08da2df,yamap_2022-10-19_16_00.gpx,西港山・大丸山・港山,47.879999999999995,52,4.12,0.7875,accept_candidate_after_map_check,medium,gpx_group_0066,review_packets/gpx_groups/gpx_group_0066_yamap_2022-10-19_16_00.md,pending_review,,,,,,,,
dec-0147,147,大丸山,summit-candidate:a9a2a270fb6273fe,yamap_2022-10-19_16_00.gpx,西港山・大丸山・港山,63.77666666666667,76,12.22,0.7365,resolve_conflict,high,gpx_group_0066,review_packets/gpx_groups/gpx_group_0066_yamap_2022-10-19_16_00.md,pending_review,,,,,,,,
dec-0148,148,港山,summit-candidate:5f001ac124f82ef6,yamap_2022-10-19_16_00.gpx,西港山・大丸山・港山,41.080000000000005,42,0.92,0.7875,resolve_conflict,high,gpx_group_0066,review_packets/gpx_groups/gpx_group_0066_yamap_2022-10-19_16_00.md,pending_review,,,,,,,,
dec-0149,149,すくも山,summit-candidate:f676e5a22f523492,yamap_2022-10-21_12_15.gpx,愛ノ山,211.39459610568747,41,170.39,0.6345,resolve_conflict,high,gpx_group_0051,review_packets/gpx_groups/gpx_group_0051_yamap_2022-10-21_12_15.md,pending_review,,,,,,,,
dec-0150,150,愛ノ山,summit-candidate:f676e5a22f523492,yamap_2022-10-21_12_15.gpx,愛ノ山,211.39459610568747,198,13.39,0.7365,resolve_conflict,high,gpx_group_0051,review_packets/gpx_groups/gpx_group_0051_yamap_2022-10-21_12_15.md,pending_review,,,,,,,,
dec-0151,151,冨士山,summit-candidate:9d447faef6efe2ab,yamap_2022-10-27_13_37.gpx,冨士山,335.74500437341317,320,15.75,0.7365,accept_candidate_after_map_check,medium,gpx_group_0204,review_packets/gpx_groups/gpx_group_0204_yamap_2022-10-27_13_37.md,pending_review,,,,,,,,
dec-0152,152,割石峠山,summit-candidate:45f2c6fc88212acd,yamap_2022-10-28_06_21.gpx,割石峠山・石墨山・法師山・白猪山・根無山・樽谷山・梅ヶ谷山,1059.54,1037,22.54,0.7365,accept_candidate_after_map_check,medium,gpx_group_0003,review_packets/gpx_groups/gpx_group_0003_yamap_2022-10-28_06_21.md,pending_review,,,,,,,,
dec-0153,153,石墨山,summit-candidate:16e9de2bedeb2d1c,yamap_2022-10-28_06_21.gpx,割石峠山・石墨山・法師山・白猪山・根無山・樽谷山・梅ヶ谷山,1252.3999999999999,1456,203.6,0.6345,resolve_conflict,high,gpx_group_0003,review_packets/gpx_groups/gpx_group_0003_yamap_2022-10-28_06_21.md,pending_review,,,,,,,,
dec-0154,154,法師山,summit-candidate:25e47e34740282d2,yamap_2022-10-28_06_21.gpx,割石峠山・石墨山・法師山・白猪山・根無山・樽谷山・梅ヶ谷山,1313.3500000000001,1310,3.35,0.7875,resolve_conflict,high,gpx_group_0003,review_packets/gpx_groups/gpx_group_0003_yamap_2022-10-28_06_21.md,pending_review,,,,,,,,
dec-0155,155,白猪山,summit-candidate:5cb1fa3d9dcf60f5,yamap_2022-10-28_06_21.gpx,割石峠山・石墨山・法師山・白猪山・根無山・樽谷山・梅ヶ谷山,1237.0966666666666,1202,35.1,0.6855,resolve_conflict,high,gpx_group_0003,review_packets/gpx_groups/gpx_group_0003_yamap_2022-10-28_06_21.md,pending_review,,,,,,,,
dec-0156,156,梅ヶ谷山,summit-candidate:25e47e34740282d2,yamap_2022-10-28_06_21.gpx,割石峠山・石墨山・法師山・白猪山・根無山・樽谷山・梅ヶ谷山,1313.3500000000001,1316,2.65,0.7875,resolve_conflict,high,gpx_group_0003,review_packets/gpx_groups/gpx_group_0003_yamap_2022-10-28_06_21.md,pending_review,,,,,,,,
dec-0157,157,樽谷山,summit-candidate:16e9de2bedeb2d1c,yamap_2022-10-28_06_21.gpx,割石峠山・石墨山・法師山・白猪山・根無山・樽谷山・梅ヶ谷山,1252.3999999999999,1255,2.6,0.7875,resolve_conflict,high,gpx_group_0003,review_packets/gpx_groups/gpx_group_0003_yamap_2022-10-28_06_21.md,pending_review,,,,,,,,
dec-0158,158,根無山,summit-candidate:5cb1fa3d9dcf60f5,yamap_2022-10-28_06_21.gpx,割石峠山・石墨山・法師山・白猪山・根無山・樽谷山・梅ヶ谷山,1237.0966666666666,1241,3.9,0.7875,resolve_conflict,high,gpx_group_0003,review_packets/gpx_groups/gpx_group_0003_yamap_2022-10-28_06_21.md,pending_review,,,,,,,,
dec-0159,159,権現山,summit-candidate:cf97b8470d2ed1d7,yamap_2022-11-05_04_38.gpx,権現山・黒岳・エビラ山・二ッ岳,1584.2533333333333,1594,9.75,0.7875,accept_candidate_after_map_check,medium,gpx_group_0081,review_packets/gpx_groups/gpx_group_0081_yamap_2022-11-05_04_38.md,pending_review,,,,,,,,
dec-0160,160,黒岳,summit-candidate:ffa6a88e4e680fd5,yamap_2022-11-05_04_38.gpx,権現山・黒岳・エビラ山・二ッ岳,1626.996666666667,1636,9,0.7875,accept_candidate_after_map_check,medium,gpx_group_0081,review_packets/gpx_groups/gpx_group_0081_yamap_2022-11-05_04_38.md,pending_review,,,,,,,,
dec-0161,161,エビラ山,summit-candidate:09547fd48f24d064,yamap_2022-11-05_04_38.gpx,権現山・黒岳・エビラ山・二ッ岳,1672.3333333333333,1673,0.67,0.7875,resolve_conflict,high,gpx_group_0081,review_packets/gpx_groups/gpx_group_0081_yamap_2022-11-05_04_38.md,pending_review,,,,,,,,
dec-0162,162,二ッ岳,summit-candidate:09547fd48f24d064,yamap_2022-11-05_04_38.gpx,権現山・黒岳・エビラ山・二ッ岳,1672.3333333333333,1647,25.33,0.7365,resolve_conflict,high,gpx_group_0081,review_packets/gpx_groups/gpx_group_0081_yamap_2022-11-05_04_38.md,pending_review,,,,,,,,
dec-0163,163,鹿島山,summit-candidate:e4fbd033b13d73ce,yamap_2022-11-07_12_37.gpx,鹿島山,99.19338457582633,114,14.81,0.7365,accept_candidate_after_map_check,medium,gpx_group_0210,review_packets/gpx_groups/gpx_group_0210_yamap_2022-11-07_12_37.md,pending_review,,,,,,,,
dec-0164,164,出石山,summit-candidate:615a70cf4401199b,yamap_2022-11-14_13_02.gpx,出石山,822.6353431394673,812,10.64,0.7365,resolve_conflict,high,gpx_group_0094,review_packets/gpx_groups/gpx_group_0094_yamap_2022-11-14_13_02.md,pending_review,,,,,,,,
dec-0165,165,綱繰山,summit-candidate:53d0e375c60814f6,yamap_2022-11-26_04_41.gpx,銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平,1457.99,1466,8.01,0.7875,resolve_conflict,high,gpx_group_0028,review_packets/gpx_groups/gpx_group_0028_yamap_2022-11-26_04_41.md,pending_review,,,,,,,,
dec-0166,166,獅子舞の鼻,summit-candidate:53d0e375c60814f6,yamap_2022-11-26_04_41.gpx,銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平,1457.99,1482,24.01,0.7365,resolve_conflict,high,gpx_group_0028,review_packets/gpx_groups/gpx_group_0028_yamap_2022-11-26_04_41.md,pending_review,,,,,,,,
dec-0167,167,冠山,summit-candidate:006436491de34784,yamap_2022-11-26_04_41.gpx,銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平,1729.61,1731,1.39,0.7875,resolve_conflict,high,gpx_group_0028,review_packets/gpx_groups/gpx_group_0028_yamap_2022-11-26_04_41.md,pending_review,,,,,,,,
dec-0168,168,遠ヶ森,summit-candidate:02fa4cfab6fa90d3,yamap_2022-12-12_08_41.gpx,遠ヶ森,731.4733333333334,728,3.47,0.7875,resolve_conflict,high,gpx_group_0088,review_packets/gpx_groups/gpx_group_0088_yamap_2022-12-12_08_41.md,pending_review,,,,,,,,
dec-0169,169,扇山,summit-candidate:9acc21860aa8a208,yamap_2022-12-12_10_30.gpx,扇山,192.99666666666667,200,7,0.7875,accept_candidate_after_map_check,medium,gpx_group_0198,review_packets/gpx_groups/gpx_group_0198_yamap_2022-12-12_10_30.md,pending_review,,,,,,,,
dec-0170,170,高山,summit-candidate:101c1b0635c0bec0,yamap_2022-12-25_10_09.gpx,高山,131.66666666666666,135,3.33,0.7875,resolve_conflict,high,gpx_group_0007,review_packets/gpx_groups/gpx_group_0007_yamap_2022-12-25_10_09.md,pending_review,,,,,,,,
