mountain_no,mountain_name,candidate_count_original,summit_candidate_id,source_gpx_basename,track_name,candidate_ele_m,mountain_elevation_m,elevation_diff_m,combined_candidate_score,location_refined_candidate_score,candidate_rank_for_mountain,location_refined_rank_for_mountain,candidate_rank_for_summit_candidate,location_refined_rank_for_summit_candidate,confidence,review_priority,csv_municipality,csv_island,location_refinement_level,matched_terms,nearest_display_name,review_reason_codes,review_priority_reason_codes,notes
1,関ヶ森,20,summit-candidate:a0c35720552a78c8,yamap_2022-01-15_08_17.gpx,関ヶ森・観音山・倉谷山・芝ヶ峠,573.7066666666666,592,18.29,0.69,0.7365,1,1,1,1,medium,high,松山市,,exact_municipality_match,松山市,"杉立町, 松山市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,mountain=関ヶ森(#1); candidate=summit-candidate:a0c35720552a78c8; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
1,関ヶ森,20,summit-candidate:192b785fe79890e5,yamap_2025-10-26_11_45.gpx,堂所山,592.0266666666666,592,0.03,0.33,0.3105,6,6,4,4,low,high,松山市,,boundary_tolerated_mismatch,,"宇和町山田, 西予市, 愛媛県, 796-0912, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,mountain=関ヶ森(#1); candidate=summit-candidate:192b785fe79890e5; ref_score=0.3105; ref_rank=6; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,20,summit-candidate:9cc74b44e1289236,yamap_2024-12-01_06_40.gpx,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,589.3233333333334,592,2.68,0.33,0.3105,7,7,16,16,low,high,松山市,,boundary_tolerated_mismatch,,"市道下谷線, 金生町山田井, 四国中央市, 愛媛県, 769-1623, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,"mountain=関ヶ森(#1); candidate=summit-candidate:9cc74b44e1289236; ref_score=0.3105; ref_rank=7; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
1,関ヶ森,20,summit-candidate:a637fbc518f58ac5,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,600.8033333333334,592,8.8,0.33,0.3105,8,8,6,6,low,high,松山市,,boundary_tolerated_mismatch,,"南方, 東温市, 愛媛県, 791-0399, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,mountain=関ヶ森(#1); candidate=summit-candidate:a637fbc518f58ac5; ref_score=0.3105; ref_rank=8; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,20,summit-candidate:b6f296c230c1891d,yamap_2022-04-16_07_39.gpx,東三方ヶ森,598.0666666666667,592,6.07,0.33,0.3105,9,9,2,2,low,high,松山市,,boundary_tolerated_mismatch,,"寺尾重信線, 丹原町関屋, 西条市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,mountain=関ヶ森(#1); candidate=summit-candidate:b6f296c230c1891d; ref_score=0.3105; ref_rank=9; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,20,summit-candidate:c1f175d0616be696,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,589.8691282114027,592,2.13,0.33,0.3105,10,10,7,7,low,high,松山市,,boundary_tolerated_mismatch,,"砥部町, 伊予郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,mountain=関ヶ森(#1); candidate=summit-candidate:c1f175d0616be696; ref_score=0.3105; ref_rank=10; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,20,summit-candidate:c8607e1f03bb5db1,yamap_2024-12-01_06_40.gpx,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,585.22,592,6.78,0.33,0.3105,11,11,16,16,low,high,松山市,,boundary_tolerated_mismatch,,"林道金見山線, 金生町山田井, 四国中央市, 愛媛県, 769-1623, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=関ヶ森(#1); candidate=summit-candidate:c8607e1f03bb5db1; ref_score=0.3105; ref_rank=11; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,20,summit-candidate:d71483d289d0c575,yamap_2025-01-24_13_34.gpx,御篠山・松葉山（松葉城址）・烏殿,583.88,592,8.12,0.33,0.3105,12,12,8,8,low,high,松山市,,boundary_tolerated_mismatch,,"宇和町常定寺, 西予市, 愛媛県, 797-0006, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,mountain=関ヶ森(#1); candidate=summit-candidate:d71483d289d0c575; ref_score=0.3105; ref_rank=12; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,20,summit-candidate:edac81b361bdc70c,yamap_2024-12-01_06_40.gpx,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,591.7966666666667,592,0.2,0.33,0.3105,13,13,16,16,low,high,松山市,,boundary_tolerated_mismatch,,"大野原町海老済, 三好市, 徳島県, 778-8501, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=関ヶ森(#1); candidate=summit-candidate:edac81b361bdc70c; ref_score=0.3105; ref_rank=13; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,20,summit-candidate:f028aab45221cee6,yamap_2025-12-20_07_28.gpx,池ノ城山,599.1233333333333,592,7.12,0.33,0.3105,14,14,6,6,low,high,松山市,,boundary_tolerated_mismatch,,"内子町, 喜多郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,"mountain=関ヶ森(#1); candidate=summit-candidate:f028aab45221cee6; ref_score=0.3105; ref_rank=14; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
1,関ヶ森,20,summit-candidate:13aa9354da4eb6d6,yamap_2025-03-30_12_56.gpx,京の森・大迫山,572.4394591518229,592,19.56,0.27,0.2595,15,15,14,14,none,high,松山市,,boundary_tolerated_mismatch,,"大洲市, 喜多郡, 愛媛県, 795-0307, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,"mountain=関ヶ森(#1); candidate=summit-candidate:13aa9354da4eb6d6; ref_score=0.2595; ref_rank=15; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
1,関ヶ森,20,summit-candidate:1fd59e0e67624706,yamap_2026-01-11_10_38.gpx,陣が森岳,620.0533333333333,592,28.05,0.27,0.2595,16,16,10,10,none,high,松山市,,boundary_tolerated_mismatch,,"伊予市, 愛媛県, 791-3206, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=関ヶ森(#1); candidate=summit-candidate:1fd59e0e67624706; ref_score=0.2595; ref_rank=16; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,20,summit-candidate:2670057d58a25475,yamap_2023-10-14_07_53.gpx,丸山,616.4333333333334,592,24.43,0.27,0.2595,17,17,8,8,none,high,松山市,,boundary_tolerated_mismatch,,"今治市, 愛媛県, 794-8511, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,mountain=関ヶ森(#1); candidate=summit-candidate:2670057d58a25475; ref_score=0.2595; ref_rank=17; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,20,summit-candidate:339138a4e53293da,yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,571.1733333333333,592,20.83,0.27,0.2595,18,18,14,14,none,high,松山市,,boundary_tolerated_mismatch,,"新居浜市, 愛媛県, 792-0846, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,"mountain=関ヶ森(#1); candidate=summit-candidate:339138a4e53293da; ref_score=0.2595; ref_rank=18; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
1,関ヶ森,20,summit-candidate:5f3f2f47d84464c4,yamap_2025-03-30_09_12.gpx,一ヶ森,605.2468947172716,592,13.25,0.27,0.2595,19,19,16,16,none,high,松山市,,boundary_tolerated_mismatch,,"西予市, 愛媛県, 797-1505, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=関ヶ森(#1); candidate=summit-candidate:5f3f2f47d84464c4; ref_score=0.2595; ref_rank=19; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
1,関ヶ森,20,summit-candidate:ab39145b6a448b8d,yamap_2026-03-08_10_45.gpx,白木山,617.3566666666667,592,25.36,0.27,0.2595,20,20,12,12,none,high,松山市,,boundary_tolerated_mismatch,,"国道319号, 金砂町小川山, 四国中央市, 愛媛県, 799-0301, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=関ヶ森(#1); candidate=summit-candidate:ab39145b6a448b8d; ref_score=0.2595; ref_rank=20; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
2,観音山,25,summit-candidate:cb62a56e70cedbce,yamap_2022-01-15_08_17.gpx,関ヶ森・観音山・倉谷山・芝ヶ峠,495.64000000000004,518,22.36,0.69,0.7365,1,1,1,1,medium,high,松山市,,exact_municipality_match,松山市,"平井町, 松山市, 愛媛県, 791-0243, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,mountain=観音山(#2); candidate=summit-candidate:cb62a56e70cedbce; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
2,観音山,25,summit-candidate:13b7a4bb8154974a,yamap_2024-03-10_07_12.gpx,夫婦山・白山・観音山・国見山・城山・御勧請山,336.02549564153543,518,181.97,0.57,0.6345,3,3,5,5,medium,high,松山市,,exact_municipality_match,松山市,"南白水三丁目, 下伊台町, 松山市, 愛媛県, 791-0112, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,mountain=観音山(#2); candidate=summit-candidate:13b7a4bb8154974a; ref_score=0.6345; ref_rank=3; loc_level=exact_municipality_match; priority=high; priority_reasons=top_candidate_for_multiple_mountains
2,観音山,25,summit-candidate:74dd1729abbd7bb5,yamap_2023-01-03_07_36.gpx,福見山・河原樋山・真松嶺・柿王寺森,538.9699999999999,518,20.97,0.34,0.439,12,12,8,6,low,high,松山市,,exact_municipality_match,松山市,"河中平井停車場線, 河中町, 松山市, 愛媛県, 791-0132, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,mountain=観音山(#2); candidate=summit-candidate:74dd1729abbd7bb5; ref_score=0.439; ref_rank=12; loc_level=exact_municipality_match; priority=high; priority_reasons=top_candidate_for_multiple_mountains
2,観音山,25,summit-candidate:7d7066baad9d7077,yamap_2022-03-03_10_47.gpx,奥之城山・ヌタノサコ,505.77666666666664,518,12.22,0.34,0.439,13,13,7,7,low,high,松山市,,exact_municipality_match,松山市,"湯山柳, 松山市, 愛媛県, 790-2648, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,mountain=観音山(#2); candidate=summit-candidate:7d7066baad9d7077; ref_score=0.439; ref_rank=13; loc_level=exact_municipality_match; priority=high; priority_reasons=top_candidate_for_multiple_mountains
2,観音山,25,summit-candidate:0c210f0edfbda06f,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,522.6766666666666,518,4.68,0.33,0.3105,15,15,6,6,low,high,松山市,,boundary_tolerated_mismatch,,"東温市, 愛媛県, 791-0399, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,mountain=観音山(#2); candidate=summit-candidate:0c210f0edfbda06f; ref_score=0.3105; ref_rank=15; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
2,観音山,25,summit-candidate:ea5f711625df386b,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,510.2597700981308,518,7.74,0.33,0.3105,16,16,14,14,low,high,松山市,,boundary_tolerated_mismatch,,"大平砥部線, 鵜崎, 伊予市, 伊予郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,mountain=観音山(#2); candidate=summit-candidate:ea5f711625df386b; ref_score=0.3105; ref_rank=16; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
2,観音山,25,summit-candidate:f19fd681c4c84753,yamap_2025-02-28_07_34.gpx,綱付山・幻城上城,516.7233333333334,518,1.28,0.33,0.3105,17,17,5,4,low,high,松山市,,boundary_tolerated_mismatch,,"小松町新屋敷, 西条市, 愛媛県, 799-1199, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=観音山(#2); candidate=summit-candidate:f19fd681c4c84753; ref_score=0.3105; ref_rank=17; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
2,観音山,25,summit-candidate:32bb5e7e1071e808,yamap_2023-01-08_09_18.gpx,権現山,497.2277182534487,518,20.77,0.27,0.2595,18,18,24,23,none,high,松山市,,boundary_tolerated_mismatch,,"平城高茂岬線, 中泊, 愛南町, 南宇和郡, 愛媛県, 798-4125, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=観音山(#2); candidate=summit-candidate:32bb5e7e1071e808; ref_score=0.2595; ref_rank=18; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
2,観音山,25,summit-candidate:32c1cf967ab82dbe,yamap_2024-12-01_06_40.gpx,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,503.24333333333334,518,14.76,0.27,0.2595,19,19,26,23,none,high,松山市,,boundary_tolerated_mismatch,,"大野原川之江線, 大野原町田野々, 観音寺市, 香川県, 769-1623, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=観音山(#2); candidate=summit-candidate:32c1cf967ab82dbe; ref_score=0.2595; ref_rank=19; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
2,観音山,25,summit-candidate:51c8bc6a368c422c,yamap_2026-01-18_09_11.gpx,竜王の峰,542.5079186549784,518,24.51,0.27,0.2595,20,20,17,16,none,high,松山市,,boundary_tolerated_mismatch,,"宇和町野田, 西予市, 愛媛県, 797-0111, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,"mountain=観音山(#2); candidate=summit-candidate:51c8bc6a368c422c; ref_score=0.2595; ref_rank=20; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
2,観音山,25,summit-candidate:6b0155a434d72d79,yamap_2024-12-15_07_21.gpx,陣が森・岩が森・スクモ塚・高萩山・長者森,532.4466666666667,518,14.45,0.27,0.2595,21,21,20,16,none,high,松山市,,boundary_tolerated_mismatch,,"今治市, 愛媛県, 794-8511, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,mountain=観音山(#2); candidate=summit-candidate:6b0155a434d72d79; ref_score=0.2595; ref_rank=21; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
2,観音山,25,summit-candidate:84f974876f397da1,yamap_2024-02-10_13_09.gpx,権現山,498.7563056512352,518,19.24,0.27,0.2595,22,22,20,19,none,high,松山市,,boundary_tolerated_mismatch,,"津島町北灘, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=観音山(#2); candidate=summit-candidate:84f974876f397da1; ref_score=0.2595; ref_rank=22; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
2,観音山,25,summit-candidate:8d1f2bd134bed04d,yamap_2025-12-10_11_40.gpx,天道ヶ頭,507.77,518,10.23,0.27,0.2595,23,23,12,9,none,high,松山市,,boundary_tolerated_mismatch,,"今治市, 愛媛県, 794-8511, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,mountain=観音山(#2); candidate=summit-candidate:8d1f2bd134bed04d; ref_score=0.2595; ref_rank=23; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
2,観音山,25,summit-candidate:d0d3096d540f375e,yamap_2026-04-19_07_43.gpx,雨乞山,496.59999999999997,518,21.4,0.27,0.2595,24,24,9,7,none,high,松山市,,boundary_tolerated_mismatch,,"八幡浜市, 愛媛県, 796-0204, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=観音山(#2); candidate=summit-candidate:d0d3096d540f375e; ref_score=0.2595; ref_rank=24; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
2,観音山,25,summit-candidate:f12898f5821b63b8,yamap_2024-12-08_06_59.gpx,本尊山・秋葉山・立烏帽子山・明神山,530.1166666666667,518,12.12,0.27,0.2595,25,25,19,17,none,high,松山市,,boundary_tolerated_mismatch,,"伊予市, 愛媛県, 799-3202, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,strong_evidence_with_mismatch,mountain=観音山(#2); candidate=summit-candidate:f12898f5821b63b8; ref_score=0.2595; ref_rank=25; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,25,summit-candidate:e7ae682a07af2e10,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),719.2533333333334,724,4.75,0.75,0.7875,1,1,1,1,medium,high,東温市,,exact_municipality_match,東温市,"樋口, 東温市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,"mountain=高森山(#3); candidate=summit-candidate:e7ae682a07af2e10; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
3,高森山,25,summit-candidate:b3cf76c035511afe,yamap_2026-02-22_06_23.gpx,大森山,737.4383606793477,724,13.44,0.62,0.557,2,3,2,5,medium,high,東温市,,boundary_tolerated_mismatch,,"大洲市, 愛媛県, 795-0307, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=高森山(#3); candidate=summit-candidate:b3cf76c035511afe; ref_score=0.557; ref_rank=3; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,25,summit-candidate:d03c84134ca0989d,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),306.31,724,417.69,0.57,0.6345,3,2,3,2,medium,high,東温市,,exact_municipality_match,東温市,"志津川南一丁目, 志津川, 東温市, 愛媛県, 791-0204, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,mountain=高森山(#3); candidate=summit-candidate:d03c84134ca0989d; ref_score=0.6345; ref_rank=2; loc_level=exact_municipality_match; priority=high; priority_reasons=top_candidate_for_multiple_mountains
3,高森山,25,summit-candidate:19ab381ef6c337af,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,993.1336935716172,724,269.13,0.5,0.455,4,4,8,6,low,high,東温市,,boundary_tolerated_mismatch,,"大洲市, 愛媛県, 797-1608, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=高森山(#3); candidate=summit-candidate:19ab381ef6c337af; ref_score=0.455; ref_rank=4; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,25,summit-candidate:230b9847a05c8052,yamap_2025-03-17_14_08.gpx,大登山,362.42333333333335,724,361.58,0.5,0.455,5,5,3,4,low,high,東温市,,boundary_tolerated_mismatch,,"宿間, 内子町, 喜多郡, 愛媛県, 795-0301, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=高森山(#3); candidate=summit-candidate:230b9847a05c8052; ref_score=0.455; ref_rank=5; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,25,summit-candidate:428f403ddcc5a31a,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,904.780552530514,724,180.78,0.5,0.455,6,6,9,7,low,high,東温市,,boundary_tolerated_mismatch,,"大洲市, 愛媛県, 797-1608, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=高森山(#3); candidate=summit-candidate:428f403ddcc5a31a; ref_score=0.455; ref_rank=6; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,25,summit-candidate:5f31b84e049f61fa,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,798.325694253476,724,74.33,0.5,0.455,7,7,8,7,low,high,東温市,,boundary_tolerated_mismatch,,"池田川崎線, 大洲市, 喜多郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=高森山(#3); candidate=summit-candidate:5f31b84e049f61fa; ref_score=0.455; ref_rank=7; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,25,summit-candidate:682d61b87016166b,yamap_2025-03-17_13_17.gpx,高森山,307.18333333333334,724,416.82,0.5,0.455,8,8,4,3,low,high,東温市,,boundary_tolerated_mismatch,,"知清, 内子町, 喜多郡, 愛媛県, 791-3399, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=高森山(#3); candidate=summit-candidate:682d61b87016166b; ref_score=0.455; ref_rank=8; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,25,summit-candidate:7a8dca9b423536f5,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,836.1037770875326,724,112.1,0.5,0.455,9,9,8,7,low,high,東温市,,boundary_tolerated_mismatch,,"内子町, 喜多郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,"mountain=高森山(#3); candidate=summit-candidate:7a8dca9b423536f5; ref_score=0.455; ref_rank=9; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
3,高森山,25,summit-candidate:a9b00b48e0c94eab,yamap_2026-01-31_13_52.gpx,高森山,631.8566666666667,724,92.14,0.5,0.455,10,10,6,4,low,high,東温市,,boundary_tolerated_mismatch,,"宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=高森山(#3); candidate=summit-candidate:a9b00b48e0c94eab; ref_score=0.455; ref_rank=10; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
3,高森山,25,summit-candidate:e55456349660bd14,yamap_2026-01-31_10_49.gpx,遠見山,325.42,724,398.58,0.5,0.455,11,11,5,6,low,high,東温市,,boundary_tolerated_mismatch,,"吉田町立間尻, 元町, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,strong_evidence_with_mismatch,mountain=高森山(#3); candidate=summit-candidate:e55456349660bd14; ref_score=0.455; ref_rank=11; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=strong_evidence_with_mismatch
